t_ms,x_m,xi_over_A
1.7833333333333332,0.535,0.7905324123001634
1.7833333333333332,0.54,0.8179725774180384
1.7833333333333332,0.545,0.8436671478337663
1.7833333333333332,0.55,0.8675612900391966
1.7833333333333332,0.555,0.8896040127307098
1.7833333333333332,0.56,0.9097482756272349
1.7833333333333332,0.5650000000000001,0.9279510898565747
1.7833333333333332,0.5700000000000001,0.9441736096958291
1.7833333333333332,0.5750000000000001,0.9583812154701226
1.7833333333333332,0.58,0.9705435874327364
1.7833333333333332,0.585,0.9806347704689777
1.7833333333333332,0.59,0.9886332294856987
1.7833333333333332,0.595,0.9945218953682733
1.7833333333333332,0.6,0.9982882014069474
1.7833333333333332,0.605,0.9999241101148306
1.7833333333333332,0.61,0.999426130380298
1.7833333333333332,0.615,0.9967953249171991
1.7833333333333332,0.62,0.9920373079969722
1.7833333333333332,0.625,0.9851622334675066
1.7833333333333332,0.63,0.9761847730843192
1.7833333333333332,0.635,0.965124085200289
1.7833333333333332,0.64,0.952003773880767
1.7833333333333332,0.645,0.9368518385313107
1.7833333333333332,0.65,0.9197006141455408
1.7833333333333332,0.655,0.9005867023006376
1.7833333333333332,0.66,0.8795508930477275
1.7833333333333332,0.665,0.8566380778638627
1.7833333333333332,0.67,0.8318971538513419
1.7833333333333332,0.675,0.8053809193888327
1.7833333333333332,0.68,0.7771459614569701
1.7833333333333332,0.685,0.7472525348788905
1.7833333333333332,0.6900000000000001,0.7157644337333974
1.7833333333333332,0.6950000000000001,0.6827488552151852
1.7833333333333332,0.7000000000000001,0.6482762562326418
1.7833333333333332,0.705,0.6124202030492507
1.7833333333333332,0.71,0.5752572142894793
1.7833333333333332,0.715,0.5368665976441809
1.7833333333333332,0.72,0.49733028062397916
1.7833333333333332,0.725,0.45673263572184103
1.7833333333333332,0.73,0.41516030035791396
1.7833333333333332,0.735,0.3727019919909147
1.7833333333333332,0.74,0.3294483187905932
1.7833333333333332,0.745,0.28549158627534216
1.7833333333333332,0.75,0.24092560032755822
1.7833333333333332,0.755,0.19584546700716735
1.7833333333333332,0.76,0.15034738959050176
1.7833333333333332,0.765,0.10452846326765323
1.7833333333333332,0.77,0.05848646793645473
1.7833333333333332,0.775,0.012319659535238468
1.7833333333333332,0.78,-0.03387343964027749
1.7833333333333332,0.785,-0.07999425118854223
1.7833333333333332,0.79,-0.12594435097343815
1.7833333333333332,0.795,-0.17162567916635996
1.7833333333333332,0.8,-0.21694074951081999
1.7833333333333332,0.805,-0.2617928573630412
1.7833333333333332,0.81,-0.3060862860645302
1.7833333333333332,0.8150000000000001,-0.34972651120626097
1.7833333333333332,0.8200000000000001,-0.3926204023485217
1.7833333333333332,0.8250000000000001,-0.43467642176596455
1.7833333333333332,0.8300000000000001,-0.47580481979373124
1.7833333333333332,0.835,-0.5159178263577504
1.7833333333333332,0.84,-0.5549298382805126
1.7833333333333332,0.845,-0.5927576019625548
1.7833333333333332,0.85,-0.629320391049837
1.7833333333333332,0.855,-0.6645401787078578
1.7833333333333332,0.86,-0.6983418041348435
1.7833333333333332,0.865,-0.7306531329586933
1.7833333333333332,0.87,-0.7614052111753571
1.7833333333333332,0.875,-0.7905324123001628
1.7833333333333332,0.88,-0.8179725774180374
1.7833333333333332,0.885,-0.8436671478337662
1.7833333333333332,0.89,-0.8675612900391965
1.7833333333333332,0.895,-0.8896040127307098
1.7833333333333332,0.9,-0.9097482756272345
1.7833333333333332,0.905,-0.9279510898565744
1.7833333333333332,0.91,-0.944173609695829
1.7833333333333332,0.915,-0.9583812154701222
1.7833333333333332,0.92,-0.9705435874327364
1.7833333333333332,0.925,-0.9806347704689778
1.7833333333333332,0.93,-0.9886332294856987
1.7833333333333332,0.935,-0.9945218953682734
1.7833333333333332,0.9400000000000001,-0.9982882014069475
1.7833333333333332,0.9450000000000001,-0.9999241101148306
1.7833333333333332,0.9500000000000001,-0.999426130380298
1.7833333333333332,0.9550000000000001,-0.996795324917199
1.7833333333333332,0.96,-0.9920373079969724
1.7833333333333332,0.965,-0.9851622334675066
1.7833333333333332,0.97,-0.976184773084319
1.7833333333333332,0.975,-0.965124085200289
1.7833333333333332,0.98,-0.9520037738807673
1.7833333333333332,0.985,-0.936851838531311
1.7833333333333332,0.99,-0.9197006141455408
1.7833333333333332,0.995,-0.9005867023006376
1.7833333333333332,1.0,-0.8795508930477284
1.7833333333333332,1.0050000000000001,-0.8566380778638627
1.7833333333333332,1.01,-0.831897153851342
1.7833333333333332,1.0150000000000001,-0.8053809193888322
1.7833333333333332,1.02,-0.7771459614569708
1.7833333333333332,1.025,-0.7472525348788924
1.7833333333333332,1.03,-0.715764433733398
1.7833333333333332,1.035,-0.6827488552151866
1.7833333333333332,1.04,-0.648276256232642
1.7833333333333332,1.045,-0.6124202030492507
1.7833333333333332,1.05,-0.5752572142894787
1.7833333333333332,1.055,-0.5368665976441803
1.7833333333333332,1.06,-0.4973302806239785
1.7833333333333332,1.065,-0.4567326357218419
1.7833333333333332,1.07,-0.41516030035791407
1.7833333333333332,1.075,-0.3727019919909148
1.7833333333333332,1.08,-0.32944831879059333
1.7833333333333332,1.085,-0.28549158627534227
1.7833333333333332,1.09,-0.24092560032755833
1.7833333333333332,1.095,-0.1958454670071666
1.7833333333333332,1.1,-0.15034738959049926
1.7833333333333332,1.105,-0.10452846326765423
1.7833333333333332,1.11,-0.05848646793645396
1.7833333333333332,1.115,-0.01231965953523859
1.7833333333333332,1.12,0.03387343964027914
1.7833333333333332,1.125,0.07999425118854034
1.7833333333333332,1.1300000000000001,0.12594435097343804
1.7833333333333332,1.135,0.17162567916635896
1.7833333333333332,1.1400000000000001,0.21694074951082074
1.7833333333333332,1.145,0.26179285736304025
1.7833333333333332,1.1500000000000001,0.3060862860645309
1.7833333333333332,1.155,0.34972651120626
1.7833333333333332,1.16,0.39262040234851997
1.7833333333333332,1.165,0.43467642176596444
1.7833333333333332,1.17,0.47580481979372957
1.7833333333333332,1.175,0.5159178263577511
1.7833333333333332,1.18,0.5549298382805132
1.7833333333333332,1.185,0.5927576019625554
1.7833333333333332,1.19,0.6293203910498362
1.7833333333333332,1.195,0.6645401787078576
1.7833333333333332,1.2,0.6983418041348434
1.7833333333333332,1.205,0.7306531329586932
1.7833333333333332,1.21,0.761405211175357
1.7833333333333332,1.215,0.7905324123001627
1.7833333333333332,1.22,0.8179725774180383
1.7833333333333332,1.225,0.8436671478337671
1.7833333333333332,1.23,0.8675612900391956
1.7833333333333332,1.235,0.8896040127307097
1.7833333333333332,1.24,0.9097482756272345
1.7833333333333332,1.245,0.9279510898565749
1.7833333333333332,1.25,0.9441736096958284
1.7833333333333332,1.2550000000000001,0.9583812154701222
1.7833333333333332,1.26,0.9705435874327364
1.7833333333333332,1.2650000000000001,0.9806347704689778
1.7833333333333332,1.27,0.9886332294856987
1.7833333333333332,1.2750000000000001,0.9945218953682734
1.7833333333333332,1.28,0.9982882014069475
1.7833333333333332,1.285,0.9999241101148305
1.7833333333333332,1.29,0.999426130380298
1.7833333333333332,1.295,0.9967953249171992
1.7833333333333332,1.3,0.9920373079969722
1.7833333333333332,1.305,0.9851622334675066
1.7833333333333332,1.31,0.9761847730843194
1.7833333333333332,1.315,0.9651240852002896
1.7833333333333332,1.32,0.9520037738807668
1.7833333333333332,1.325,0.936851838531311
1.7833333333333332,1.33,0.9197006141455408
1.7833333333333332,1.335,0.9005867023006378
1.7833333333333332,1.34,0.8795508930477284
1.7833333333333332,1.345,0.8566380778638628
1.7833333333333332,1.35,0.8318971538513421
1.7833333333333332,1.355,0.8053809193888333
1.7833333333333332,1.36,0.7771459614569698
1.8,0.0,0.8090169943749473
1.8,0.005,0.781007796964815
1.8,0.01,0.7513318895568734
1.8,0.015,0.7200526020330544
1.8,0.02,0.6872366859692622
1.8,0.025,0.6529541721841443
1.8,0.03,0.6172782212897927
1.8,0.035,0.5802849675633152
1.8,0.04,0.5420533564724493
1.8,0.045,0.5026649762019533
1.8,0.05,0.4622038835403134
1.8,0.055,0.420756424498315
1.8,0.06,0.3784110500423099
1.8,0.065,0.3352581273353939
1.8,0.07,0.2913897468893245
1.8,0.075,0.24689952603873264
1.8,0.08,0.2018824091570104
1.8,0.085,0.15643446504023067
1.8,0.09,0.11065268189150035
1.8,0.095,0.06463476034324431
1.8,0.1,0.01847890495912967
1.8,0.105,-0.027716385339416
1.8,0.11,-0.07385252747487393
1.8,0.115,-0.11983106459488352
1.8,0.12,-0.16555387618412967
1.8,0.125,-0.21092338745846995
1.8,0.13,-0.2558427775944359
1.8,0.135,-0.30021618634975333
1.8,0.14,-0.3439489186339282
1.8,0.145,-0.3869476465923448
1.8,0.15,-0.42912060877260877
1.8,0.155,-0.47037780594810946
1.8,0.16,-0.5106311931809073
1.8,0.165,-0.5497948677140678
1.8,0.17,-0.5877852522924732
1.8,0.17500000000000002,-0.6245212735208988
1.8,0.18,-0.6599245348787225
1.8,0.185,-0.6939194840220497
1.8,0.19,-0.7264335740162239
1.8,0.195,-0.7573974181546427
1.8,0.2,-0.7867449380334834
1.8,0.20500000000000002,-0.8144135045663485
1.8,0.21,-0.8403440716378927
1.8,0.215,-0.8644813021112078
1.8,0.22,-0.8867736859200618
1.8,0.225,-0.9071736499939764
1.8,0.23,-0.9256376597815562
1.8,0.23500000000000001,-0.9421263121554164
1.8,0.24,-0.9566044195004407
1.8,0.245,-0.9690410848059275
1.8,0.25,-0.9794097676013658
1.8,0.255,-0.9876883405951378
1.8,0.26,-0.9938591368952736
1.8,0.265,-0.9979089877114904
1.8,0.27,-0.9998292504580527
1.8,0.275,-0.9996158271974874
1.8,0.28,-0.997269173385788
1.8,0.28500000000000003,-0.992794296900449
1.8,0.29,-0.9862007473534026
1.8,0.295,-0.9775025957116658
1.8,0.3,-0.9667184042691875
1.8,0.305,-0.9538711870339781
1.8,0.31,-0.9389883606150565
1.8,0.315,-0.9221016857140245
1.8,0.32,-0.9032471993461288
1.8,0.325,-0.8824651379354557
1.8,0.33,-0.8597998514483722
1.8,0.335,-0.8352997087484656
1.8,0.34,-0.8090169943749471
1.8,0.34500000000000003,-0.7810077969648154
1.8,0.35000000000000003,-0.7513318895568734
1.8,0.355,-0.7200526020330548
1.8,0.36,-0.6872366859692627
1.8,0.365,-0.6529541721841444
1.8,0.37,-0.6172782212897928
1.8,0.375,-0.580284967563316
1.8,0.38,-0.5420533564724498
1.8,0.385,-0.5026649762019538
1.8,0.39,-0.4622038835403135
1.8,0.395,-0.42075642449831513
1.8,0.4,-0.3784110500423104
1.8,0.405,-0.3352581273353936
1.8,0.41000000000000003,-0.2913897468893246
1.8,0.41500000000000004,-0.24689952603873275
1.8,0.42,-0.20188240915701094
1.8,0.425,-0.15643446504023123
1.8,0.43,-0.11065268189150136
1.8,0.435,-0.06463476034324443
1.8,0.44,-0.01847890495913068
1.8,0.445,0.027716385339416765
1.8,0.45,0.07385252747487381
1.8,0.455,0.1198310645948834
1.8,0.46,0.16555387618412956
1.8,0.465,0.21092338745846984
1.8,0.47000000000000003,0.2558427775944358
1.8,0.47500000000000003,0.30021618634975233
1.8,0.48,0.34394891863392724
1.8,0.485,0.3869476465923455
1.8,0.49,0.42912060877260866
1.8,0.495,0.47037780594810935
1.8,0.5,0.5106311931809064
1.8,0.505,0.549794867714067
1.8,0.51,0.5877852522924731
1.8,0.515,0.6245212735208987
1.8,0.52,0.6599245348787224
1.8,0.525,0.6939194840220496
1.8,0.53,0.7264335740162244
1.8,0.535,0.7573974181546426
1.8,0.54,0.7867449380334833
1.8,0.545,0.8144135045663482
1.8,0.55,0.8403440716378932
1.8,0.555,0.864481302111208
1.8,0.56,0.8867736859200621
1.8,0.5650000000000001,0.9071736499939764
1.8,0.5700000000000001,0.9256376597815563
1.8,0.5750000000000001,0.9421263121554165
1.8,0.58,0.9566044195004405
1.8,0.585,0.9690410848059274
1.8,0.59,0.9794097676013658
1.8,0.595,0.9876883405951375
1.8,0.6,0.9938591368952736
1.8,0.605,0.9979089877114903
1.8,0.61,0.9998292504580527
1.8,0.615,0.9996158271974874
1.8,0.62,0.997269173385788
1.8,0.625,0.9927942969004491
1.8,0.63,0.9862007473534027
1.8,0.635,0.9775025957116658
1.8,0.64,0.9667184042691874
1.8,0.645,0.9538711870339783
1.8,0.65,0.9389883606150566
1.8,0.655,0.9221016857140247
1.8,0.66,0.9032471993461286
1.8,0.665,0.8824651379354557
1.8,0.67,0.8597998514483728
1.8,0.675,0.8352997087484657
1.8,0.68,0.8090169943749469
1.8,0.685,0.7810077969648153
1.8,0.6900000000000001,0.7513318895568735
1.8,0.6950000000000001,0.7200526020330545
1.8,0.7000000000000001,0.6872366859692631
1.8,0.705,0.6529541721841452
1.8,0.71,0.6172782212897936
1.8,0.715,0.5802849675633168
1.8,0.72,0.5420533564724495
1.8,0.725,0.5026649762019543
1.8,0.73,0.4622038835403136
1.8,0.735,0.4207564244983161
1.8,0.74,0.3784110500423101
1.8,0.745,0.3352581273353941
1.8,0.75,0.29138974688932556
1.8,0.755,0.24689952603873375
1.8,0.76,0.2018824091570115
1.8,0.765,0.15643446504023092
1.8,0.77,0.11065268189150147
1.8,0.775,0.06463476034324456
1.8,0.78,0.018478904959130803
1.8,0.785,-0.027716385339416644
1.8,0.79,-0.07385252747487368
1.8,0.795,-0.11983106459488328
1.8,0.8,-0.16555387618412942
1.8,0.805,-0.21092338745847058
1.8,0.81,-0.2558427775944357
1.8,0.8150000000000001,-0.3002161863497522
1.8,0.8200000000000001,-0.34394891863392796
1.8,0.8250000000000001,-0.3869476465923446
1.8,0.8300000000000001,-0.4291206087726094
1.8,0.835,-0.47037780594810846
1.8,0.84,-0.5106311931809056
1.8,0.845,-0.5497948677140669
1.8,0.85,-0.5877852522924724
1.8,0.855,-0.6245212735208986
1.8,0.86,-0.6599245348787217
1.8,0.865,-0.6939194840220495
1.8,0.87,-0.7264335740162238
1.8,0.875,-0.7573974181546419
1.8,0.88,-0.7867449380334821
1.8,0.885,-0.8144135045663481
1.8,0.89,-0.840344071637893
1.8,0.895,-0.8644813021112079
1.8,0.9,-0.8867736859200617
1.8,0.905,-0.907173649993976
1.8,0.91,-0.9256376597815563
1.8,0.915,-0.9421263121554161
1.8,0.92,-0.9566044195004405
1.8,0.925,-0.9690410848059277
1.8,0.93,-0.9794097676013658
1.8,0.935,-0.9876883405951379
1.8,0.9400000000000001,-0.9938591368952737
1.8,0.9450000000000001,-0.9979089877114903
1.8,0.9500000000000001,-0.9998292504580527
1.8,0.9550000000000001,-0.9996158271974874
1.8,0.96,-0.9972691733857882
1.8,0.965,-0.9927942969004492
1.8,0.97,-0.9862007473534026
1.8,0.975,-0.9775025957116658
1.8,0.98,-0.9667184042691876
1.8,0.985,-0.9538711870339786
1.8,0.99,-0.9389883606150566
1.8,0.995,-0.9221016857140247
1.8,1.0,-0.9032471993461295
1.8,1.0050000000000001,-0.8824651379354558
1.8,1.01,-0.8597998514483728
1.8,1.0150000000000001,-0.8352997087484653
1.8,1.02,-0.8090169943749475
1.8,1.025,-0.7810077969648169
1.8,1.03,-0.7513318895568741
1.8,1.035,-0.7200526020330559
1.8,1.04,-0.6872366859692632
1.8,1.045,-0.6529541721841453
1.8,1.05,-0.617278221289793
1.8,1.055,-0.5802849675633162
1.8,1.06,-0.5420533564724489
1.8,1.065,-0.5026649762019552
1.8,1.07,-0.4622038835403137
1.8,1.075,-0.4207564244983162
1.8,1.08,-0.37841105004231024
1.8,1.085,-0.3352581273353943
1.8,1.09,-0.29138974688932573
1.8,1.095,-0.246899526038733
1.8,1.1,-0.201882409157009
1.8,1.105,-0.15643446504023192
1.8,1.11,-0.11065268189150072
1.8,1.115,-0.06463476034324468
1.8,1.12,-0.01847890495912915
1.8,1.125,0.027716385339414746
1.8,1.1300000000000001,0.07385252747487357
1.8,1.135,0.11983106459488227
1.8,1.1400000000000001,0.1655538761841302
1.8,1.145,0.21092338745846959
1.8,1.1500000000000001,0.2558427775944364
1.8,1.155,0.3002161863497513
1.8,1.16,0.3439489186339262
1.8,1.165,0.3869476465923445
1.8,1.17,0.42912060877260766
1.8,1.175,0.47037780594810913
1.8,1.18,0.5106311931809062
1.8,1.185,0.5497948677140676
1.8,1.19,0.5877852522924715
1.8,1.195,0.6245212735208985
1.8,1.2,0.6599245348787216
1.8,1.205,0.6939194840220495
1.8,1.21,0.7264335740162237
1.8,1.215,0.7573974181546419
1.8,1.22,0.7867449380334832
1.8,1.225,0.8144135045663491
1.8,1.23,0.840344071637892
1.8,1.235,0.8644813021112078
1.8,1.24,0.8867736859200616
1.8,1.245,0.9071736499939766
1.8,1.25,0.9256376597815557
1.8,1.2550000000000001,0.9421263121554161
1.8,1.26,0.9566044195004405
1.8,1.2650000000000001,0.9690410848059277
1.8,1.27,0.9794097676013658
1.8,1.2750000000000001,0.9876883405951379
1.8,1.28,0.9938591368952737
1.8,1.285,0.9979089877114902
1.8,1.29,0.9998292504580527
1.8,1.295,0.9996158271974874
1.8,1.3,0.9972691733857881
1.8,1.305,0.9927942969004492
1.8,1.31,0.9862007473534028
1.8,1.315,0.9775025957116662
1.8,1.32,0.9667184042691872
1.8,1.325,0.9538711870339787
1.8,1.33,0.9389883606150566
1.8,1.335,0.9221016857140247
1.8,1.34,0.9032471993461295
1.8,1.345,0.8824651379354558
1.8,1.35,0.8597998514483729
1.8,1.355,0.8352997087484663
1.8,1.36,0.8090169943749466
1.8166666666666667,0.0,0.8386705679454236
1.8166666666666667,0.005,0.812622370966445
1.8166666666666667,0.01,0.7848399968955128
1.8166666666666667,0.015,0.7553827347189932
1.8166666666666667,0.02,0.7243134477188776
1.8166666666666667,0.025,0.6916984393193696
1.8166666666666667,0.03,0.6576073115920341
1.8166666666666667,0.035,0.6221128167214729
1.8166666666666667,0.04,0.5852907017484947
1.8166666666666667,0.045,0.5472195469221104
1.8166666666666667,0.05,0.5079805980053262
1.8166666666666667,0.055,0.4676575928925862
1.8166666666666667,0.06,0.42633658290888965
1.8166666666666667,0.065,0.38410574917192547
1.8166666666666667,0.07,0.34105521440912034
1.8166666666666667,0.075,0.2972768506312017
1.8166666666666667,0.08,0.2528640830726941
1.8166666666666667,0.085,0.20791169081775857
1.8166666666666667,0.09,0.16251560453685523
1.8166666666666667,0.095,0.11677270176585579
1.8166666666666667,0.1,0.07078060016449703
1.8166666666666667,0.105,0.02463744919538172
1.8166666666666667,0.11,-0.021558279331927964
1.8166666666666667,0.115,-0.06770800140470833
1.8166666666666667,0.12,-0.11371323119032815
1.8166666666666667,0.125,-0.1594757912099814
1.8166666666666667,0.13,-0.20489802185436937
1.8166666666666667,0.135,-0.24988298979423115
1.8166666666666667,0.14,-0.2943346948409559
1.8166666666666667,0.145,-0.338158274815818
1.8166666666666667,0.15,-0.3812602079906498
1.8166666666666667,0.155,-0.4235485126679249
1.8166666666666667,0.16,-0.46493294347433134
1.8166666666666667,0.165,-0.5053251839489484
1.8166666666666667,0.17,-0.5446390350150278
1.8166666666666667,0.17500000000000002,-0.5827905989331618
1.8166666666666667,0.18,-0.6196984583432908
1.8166666666666667,0.185,-0.6552838500134541
1.8166666666666667,0.19,-0.6894708329244913
1.8166666666666667,0.195,-0.7221864503320097
1.8166666666666667,0.2,-0.7533608854597492
1.8166666666666667,0.20500000000000002,-0.7829276104921032
1.8166666666666667,0.21,-0.8108235285478305
1.8166666666666667,0.215,-0.8369891083319781
1.8166666666666667,0.22,-0.8613685111786656
1.8166666666666667,0.225,-0.8839097102136123
1.8166666666666667,0.23,-0.9045646013821075
1.8166666666666667,0.23500000000000001,-0.9232891061054896
1.8166666666666667,0.24,-0.9400432653470523
1.8166666666666667,0.245,-0.9547913248866445
1.8166666666666667,0.25,-0.967501811621976
1.8166666666666667,0.255,-0.9781476007338058
1.8166666666666667,0.26,-0.9867059735716716
1.8166666666666667,0.265,-0.9931586661366363
1.8166666666666667,0.27,-0.997491908057581
1.8166666666666667,0.275,-0.9996964519778716
1.8166666666666667,0.28,-0.9997675932896838
1.8166666666666667,0.28500000000000003,-0.9977051801738728
1.8166666666666667,0.29,-0.9935136139239638
1.8166666666666667,0.295,-0.9872018395535689
1.8166666666666667,0.3,-0.9787833267072782
1.8166666666666667,0.305,-0.9682760409157587
1.8166666666666667,0.31,-0.9557024052564069
1.8166666666666667,0.315,-0.9410892525013714
1.8166666666666667,0.32,-0.9244677678550649
1.8166666666666667,0.325,-0.9058734224033669
1.8166666666666667,0.33,-0.8853458974165376
1.8166666666666667,0.335,-0.8629289996673895
1.8166666666666667,0.34,-0.8386705679454234
1.8166666666666667,0.34500000000000003,-0.8126223709664453
1.8166666666666667,0.35000000000000003,-0.7848399968955129
1.8166666666666667,0.355,-0.7553827347189936
1.8166666666666667,0.36,-0.724313447718878
1.8166666666666667,0.365,-0.6916984393193697
1.8166666666666667,0.37,-0.6576073115920342
1.8166666666666667,0.375,-0.6221128167214738
1.8166666666666667,0.38,-0.5852907017484952
1.8166666666666667,0.385,-0.5472195469221108
1.8166666666666667,0.39,-0.5079805980053264
1.8166666666666667,0.395,-0.4676575928925863
1.8166666666666667,0.4,-0.42633658290889015
1.8166666666666667,0.405,-0.3841057491719252
1.8166666666666667,0.41000000000000003,-0.34105521440912046
1.8166666666666667,0.41500000000000004,-0.2972768506312018
1.8166666666666667,0.42,-0.25286408307269465
1.8166666666666667,0.425,-0.20791169081775912
1.8166666666666667,0.43,-0.16251560453685623
1.8166666666666667,0.435,-0.11677270176585591
1.8166666666666667,0.44,-0.07078060016449804
1.8166666666666667,0.445,-0.024637449195380953
1.8166666666666667,0.45,0.021558279331927842
1.8166666666666667,0.455,0.0677080014047082
1.8166666666666667,0.46,0.11371323119032803
1.8166666666666667,0.465,0.1594757912099813
1.8166666666666667,0.47000000000000003,0.20489802185436926
1.8166666666666667,0.47500000000000003,0.24988298979423104
1.8166666666666667,0.48,0.2943346948409549
1.8166666666666667,0.485,0.3381582748158179
1.8166666666666667,0.49,0.3812602079906497
1.8166666666666667,0.495,0.4235485126679248
1.8166666666666667,0.5,0.46493294347433045
1.8166666666666667,0.505,0.5053251839489483
1.8166666666666667,0.51,0.5446390350150276
1.8166666666666667,0.515,0.582790598933161
1.8166666666666667,0.52,0.6196984583432907
1.8166666666666667,0.525,0.6552838500134541
1.8166666666666667,0.53,0.6894708329244918
1.8166666666666667,0.535,0.7221864503320096
1.8166666666666667,0.54,0.7533608854597491
1.8166666666666667,0.545,0.7829276104921029
1.8166666666666667,0.55,0.8108235285478309
1.8166666666666667,0.555,0.8369891083319783
1.8166666666666667,0.56,0.8613685111786661
1.8166666666666667,0.5650000000000001,0.8839097102136122
1.8166666666666667,0.5700000000000001,0.9045646013821077
1.8166666666666667,0.5750000000000001,0.9232891061054898
1.8166666666666667,0.58,0.9400432653470522
1.8166666666666667,0.585,0.9547913248866443
1.8166666666666667,0.59,0.967501811621976
1.8166666666666667,0.595,0.9781476007338056
1.8166666666666667,0.6,0.9867059735716716
1.8166666666666667,0.605,0.9931586661366362
1.8166666666666667,0.61,0.9974919080575809
1.8166666666666667,0.615,0.9996964519778716
1.8166666666666667,0.62,0.9997675932896838
1.8166666666666667,0.625,0.9977051801738729
1.8166666666666667,0.63,0.9935136139239639
1.8166666666666667,0.635,0.987201839553569
1.8166666666666667,0.64,0.9787833267072782
1.8166666666666667,0.645,0.9682760409157588
1.8166666666666667,0.65,0.9557024052564069
1.8166666666666667,0.655,0.9410892525013717
1.8166666666666667,0.66,0.9244677678550648
1.8166666666666667,0.665,0.9058734224033669
1.8166666666666667,0.67,0.885345897416538
1.8166666666666667,0.675,0.8629289996673896
1.8166666666666667,0.68,0.8386705679454233
1.8166666666666667,0.685,0.8126223709664451
1.8166666666666667,0.6900000000000001,0.784839996895513
1.8166666666666667,0.6950000000000001,0.7553827347189933
1.8166666666666667,0.7000000000000001,0.7243134477188784
1.8166666666666667,0.705,0.6916984393193704
1.8166666666666667,0.71,0.6576073115920349
1.8166666666666667,0.715,0.6221128167214746
1.8166666666666667,0.72,0.585290701748495
1.8166666666666667,0.725,0.5472195469221113
1.8166666666666667,0.73,0.5079805980053265
1.8166666666666667,0.735,0.4676575928925872
1.8166666666666667,0.74,0.42633658290888987
1.8166666666666667,0.745,0.3841057491719257
1.8166666666666667,0.75,0.34105521440912145
1.8166666666666667,0.755,0.29727685063120274
1.8166666666666667,0.76,0.2528640830726952
1.8166666666666667,0.765,0.20791169081775882
1.8166666666666667,0.77,0.16251560453685637
1.8166666666666667,0.775,0.11677270176585604
1.8166666666666667,0.78,0.07078060016449816
1.8166666666666667,0.785,0.024637449195381075
1.8166666666666667,0.79,-0.02155827933192772
1.8166666666666667,0.795,-0.06770800140470808
1.8166666666666667,0.8,-0.1137132311903279
1.8166666666666667,0.805,-0.15947579120998204
1.8166666666666667,0.81,-0.20489802185436912
1.8166666666666667,0.8150000000000001,-0.24988298979423093
1.8166666666666667,0.8200000000000001,-0.29433469484095565
1.8166666666666667,0.8250000000000001,-0.33815827481581695
1.8166666666666667,0.8300000000000001,-0.3812602079906504
1.8166666666666667,0.835,-0.42354851266792387
1.8166666666666667,0.84,-0.46493294347432956
1.8166666666666667,0.845,-0.5053251839489482
1.8166666666666667,0.85,-0.5446390350150268
1.8166666666666667,0.855,-0.5827905989331609
1.8166666666666667,0.86,-0.61969845834329
1.8166666666666667,0.865,-0.655283850013454
1.8166666666666667,0.87,-0.6894708329244911
1.8166666666666667,0.875,-0.7221864503320089
1.8166666666666667,0.88,-0.7533608854597479
1.8166666666666667,0.885,-0.7829276104921028
1.8166666666666667,0.89,-0.8108235285478309
1.8166666666666667,0.895,-0.8369891083319783
1.8166666666666667,0.9,-0.8613685111786655
1.8166666666666667,0.905,-0.8839097102136118
1.8166666666666667,0.91,-0.9045646013821076
1.8166666666666667,0.915,-0.9232891061054894
1.8166666666666667,0.92,-0.9400432653470521
1.8166666666666667,0.925,-0.9547913248866445
1.8166666666666667,0.93,-0.967501811621976
1.8166666666666667,0.935,-0.9781476007338059
1.8166666666666667,0.9400000000000001,-0.9867059735716717
1.8166666666666667,0.9450000000000001,-0.9931586661366362
1.8166666666666667,0.9500000000000001,-0.9974919080575809
1.8166666666666667,0.9550000000000001,-0.9996964519778716
1.8166666666666667,0.96,-0.9997675932896838
1.8166666666666667,0.965,-0.9977051801738729
1.8166666666666667,0.97,-0.9935136139239638
1.8166666666666667,0.975,-0.987201839553569
1.8166666666666667,0.98,-0.9787833267072784
1.8166666666666667,0.985,-0.968276040915759
1.8166666666666667,0.99,-0.9557024052564069
1.8166666666666667,0.995,-0.9410892525013717
1.8166666666666667,1.0,-0.9244677678550655
1.8166666666666667,1.0050000000000001,-0.905873422403367
1.8166666666666667,1.01,-0.8853458974165381
1.8166666666666667,1.0150000000000001,-0.8629289996673891
1.8166666666666667,1.02,-0.8386705679454238
1.8166666666666667,1.025,-0.8126223709664467
1.8166666666666667,1.03,-0.7848399968955135
1.8166666666666667,1.035,-0.7553827347189946
1.8166666666666667,1.04,-0.7243134477188785
1.8166666666666667,1.045,-0.6916984393193705
1.8166666666666667,1.05,-0.6576073115920343
1.8166666666666667,1.055,-0.6221128167214739
1.8166666666666667,1.06,-0.5852907017484943
1.8166666666666667,1.065,-0.5472195469221122
1.8166666666666667,1.07,-0.5079805980053266
1.8166666666666667,1.075,-0.4676575928925873
1.8166666666666667,1.08,-0.42633658290889
1.8166666666666667,1.085,-0.3841057491719258
1.8166666666666667,1.09,-0.34105521440912157
1.8166666666666667,1.095,-0.297276850631202
1.8166666666666667,1.1,-0.25286408307269276
1.8166666666666667,1.105,-0.2079116908177598
1.8166666666666667,1.11,-0.1625156045368556
1.8166666666666667,1.115,-0.11677270176585616
1.8166666666666667,1.12,-0.07078060016449651
1.8166666666666667,1.125,-0.024637449195382972
1.8166666666666667,1.1300000000000001,0.021558279331927596
