exceedance_percent,level_descending_dB
36.2333333333,57.2789242579
36.25,57.2783647213
36.2666666667,57.2765354518
36.2833333333,57.2749667463
36.3,57.2742487434
36.3166666667,57.2731532101
36.3333333333,57.2729543226
36.35,57.2720011633
36.3666666667,57.2715783917
36.3833333333,57.2703685521
36.4,57.2696194057
36.4166666667,57.2684816031
36.4333333333,57.267945967
36.45,57.2678128823
36.4666666667,57.2662887709
36.4833333333,57.2630924085
36.5,57.2628983547
36.5166666667,57.2617109192
36.5333333333,57.2609735991
36.55,57.2594955194
36.5666666667,57.2573122896
36.5833333333,57.2543539335
36.6,57.2518542243
36.6166666667,57.2473521939
36.6333333333,57.2459846175
36.65,57.2430791043
36.6666666667,57.2430704858
36.6833333333,57.2428875334
36.7,57.2400035875
36.7166666667,57.2399799277
36.7333333333,57.2382616391
36.75,57.2366715612
36.7666666667,57.2342224848
36.7833333333,57.23335772
36.8,57.2326384202
36.8166666667,57.2323136009
36.8333333333,57.2320131072
36.85,57.2298920897
36.8666666667,57.2296626364
36.8833333333,57.2288441534
36.9,57.2257183455
36.9166666667,57.224274518
36.9333333333,57.2233740414
36.95,57.2230735727
36.9666666667,57.2222934698
36.9833333333,57.2196280509
37,57.2180908165
37.0166666667,57.2174483366
37.0333333333,57.2167034647
37.05,57.2163908923
37.0666666667,57.2161374992
37.0833333333,57.2155089465
37.1,57.2152888562
37.1166666667,57.2140884198
37.1333333333,57.2129031502
37.15,57.2128095254
37.1666666667,57.2117568551
37.1833333333,57.2070030505
37.2,57.206943583
37.2166666667,57.2061358432
37.2333333333,57.2061308184
37.25,57.205211156
37.2666666667,57.2035776601
37.2833333333,57.2019426399
37.3,57.2007906016
37.3166666667,57.1980706652
37.3333333333,57.1968711685
37.35,57.1953695573
37.3666666667,57.1947156409
37.3833333333,57.1935756428
37.4,57.1928798534
37.4166666667,57.1928588931
37.4333333333,57.1879917755
37.45,57.1858776075
37.4666666667,57.185645626
37.4833333333,57.1851124513
37.5,57.1841931001
37.5166666667,57.1815193983
37.5333333333,57.1798145667
37.55,57.1794688548
37.5666666667,57.1789093013
37.5833333333,57.1783429958
37.6,57.1776033949
37.6166666667,57.1768018876
37.6333333333,57.1755393088
37.65,57.1752347226
37.6666666667,57.1751869345
37.6833333333,57.1744242654
37.7,57.1712918376
37.7166666667,57.1706453257
37.7333333333,57.1702195615
37.75,57.1689277457
37.7666666667,57.1683281726
37.7833333333,57.1672157479
37.8,57.1649823097
37.8166666667,57.1646561577
37.8333333333,57.1644189615
37.85,57.163277994
37.8666666667,57.1611130283
37.8833333333,57.1608010622
37.9,57.1600253932
37.9166666667,57.1593486128
37.9333333333,57.1592852885
37.95,57.1578441114
37.9666666667,57.1553891343
37.9833333333,57.1553842492
38,57.1547948203
38.0166666667,57.1515702239
38.0333333333,57.147895636
38.05,57.1472054333
38.0666666667,57.1458584232
38.0833333333,57.1445553942
38.1,57.1444170712
38.1166666667,57.140606182
38.1333333333,57.138884595
38.15,57.1372151626
38.1666666667,57.1352266149
38.1833333333,57.1347396405
38.2,57.1343660818
38.2166666667,57.133961798
38.2333333333,57.1323022054
38.25,57.1303993594
38.2666666667,57.1284268102
38.2833333333,57.1275601411
38.3,57.1274423719
38.3166666667,57.1273237812
38.3333333333,57.127276883
38.35,57.125617922
38.3666666667,57.1251149559
38.3833333333,57.1237727818
38.4,57.1229799265
38.4166666667,57.12227916
38.4333333333,57.1194483444
38.45,57.1178271658
38.4666666667,57.1163558619
38.4833333333,57.1157541541
38.5,57.1132790255
38.5166666667,57.1122817958
38.5333333333,57.1113739579
38.55,57.1103378954
38.5666666667,57.1098760832
38.5833333333,57.1092935138
38.6,57.1091208048
38.6166666667,57.1090452008
38.6333333333,57.1076832462
38.65,57.1069997438
38.6666666667,57.1062680579
38.6833333333,57.1060117139
38.7,57.1036433479
38.7166666667,57.1019103878
38.7333333333,57.1006814012
38.75,57.0998357726
38.7666666667,57.0993882849
38.7833333333,57.0993263756
38.8,57.0992801934
38.8166666667,57.0983244665
38.8333333333,57.0965423516
38.85,57.09630396
38.8666666667,57.0949326404
38.8833333333,57.0918927584
38.9,57.0918022464
38.9166666667,57.0917527515
38.9333333333,57.0916761904
38.95,57.0911961673
38.9666666667,57.0901552559
38.9833333333,57.0874457871
39,57.0859730903
39.0166666667,57.085831739
39.0333333333,57.0854704578
39.05,57.0852765792
39.0666666667,57.0845278554
39.0833333333,57.0832252568
39.1,57.0828430039
39.1166666667,57.0817888457
39.1333333333,57.0810021935
39.15,57.0797357668
39.1666666667,57.07927584
39.1833333333,57.0792651009
39.2,57.0779302576
39.2166666667,57.0774387127
39.2333333333,57.0766665177
39.25,57.0747344893
39.2666666667,57.0655637649
39.2833333333,57.0655597783
39.3,57.0648395566
39.3166666667,57.0626918064
39.3333333333,57.0612897482
39.35,57.0590431792
39.3666666667,57.0588594249
39.3833333333,57.0585216597
39.4,57.0572724977
39.4166666667,57.0564410775
39.4333333333,57.0557466796
39.45,57.0554364802
39.4666666667,57.0534852424
39.4833333333,57.0480397197
39.5,57.0454653346
39.5166666667,57.0443167679
39.5333333333,57.0424897058
39.55,57.0411501695
39.5666666667,57.0393152538
39.5833333333,57.0392239082
39.6,57.0380681631
39.6166666667,57.0344390969
39.6333333333,57.0289351143
39.65,57.0283092666
39.6666666667,57.0279677329
39.6833333333,57.0275475482
39.7,57.0235569793
39.7166666667,57.020915401
39.7333333333,57.0191379888
39.75,57.0162525536
39.7666666667,57.0131062858
39.7833333333,57.0123550056
39.8,57.0111113605
39.8166666667,57.010135477
39.8333333333,57.009446036
39.85,57.0076830493
39.8666666667,57.0076067371
39.8833333333,57.0039424216
39.9,57.0036248501
39.9166666667,57.0021809415
39.9333333333,57.0019604041
39.95,57.0004918393
39.9666666667,57.0003410353
39.9833333333,57.0000249822
40,56.9998768503
40.0166666667,56.9992830734
40.0333333333,56.998972014
40.05,56.9986222745
40.0666666667,56.9984698088
40.0833333333,56.9979826954
40.1,56.997894779
40.1166666667,56.9970372305
40.1333333333,56.9963055431
40.15,56.9929352727
40.1666666667,56.9929209981
40.1833333333,56.9922839478
40.2,56.9917492818
40.2166666667,56.9913577597
40.2333333333,56.9909476606
40.25,56.9885801212
40.2666666667,56.987854875
40.2833333333,56.9873887155
40.3,56.9868976827
40.3166666667,56.9861671098
40.3333333333,56.9855275764
40.35,56.9852947043
40.3666666667,56.9852771582
40.3833333333,56.9834575131
40.4,56.9829854886
40.4166666667,56.9816815894
40.4333333333,56.9816069373
40.45,56.9811584419
40.4666666667,56.9809717172
40.4833333333,56.9809097137
40.5,56.9805441908
40.5166666667,56.9804232491
40.5333333333,56.9782798315
40.55,56.9781072742
40.5666666667,56.9772514056
40.5833333333,56.9754714335
40.6,56.9745541647
40.6166666667,56.9742439239
40.6333333333,56.9739102442
40.65,56.9714894683
40.6666666667,56.9709501303
40.6833333333,56.9691075861
40.7,56.9690222219
40.7166666667,56.9684343667
40.7333333333,56.9672103022
40.75,56.9654737591
40.7666666667,56.9643113308
40.7833333333,56.9640218468
40.8,56.9639882258
40.8166666667,56.9630296118
40.8333333333,56.9600597476
40.85,56.9577512212
40.8666666667,56.957641793
40.8833333333,56.957528424
40.9,56.954343461
40.9166666667,56.9543324889
40.9333333333,56.9542680306
40.95,56.9522721342
40.9666666667,56.9519448983
40.9833333333,56.9515529403
41,56.9491976814
41.0166666667,56.9486018055
41.0333333333,56.9448700332
41.05,56.9448589795
41.0666666667,56.9440438106
41.0833333333,56.9436383399
41.1,56.9412709417
41.1166666667,56.936636283
41.1333333333,56.9344646553
41.15,56.9333742051
41.1666666667,56.9322411205
41.1833333333,56.9276537015
41.2,56.9255562241
41.2166666667,56.9245788377
41.2333333333,56.9234285344
41.25,56.9232129356
41.2666666667,56.9229704632
41.2833333333,56.9221684597
41.3,56.9218477933
41.3166666667,56.9173251073
41.3333333333,56.9161351417
41.35,56.9160456284
41.3666666667,56.9143538392
41.3833333333,56.9121367603
41.4,56.9117054279
41.4166666667,56.9098248444
41.4333333333,56.9094596987
41.45,56.9087360933
41.4666666667,56.907665258
41.4833333333,56.9068696546
41.5,56.9045236382
41.5166666667,56.9039876877
41.5333333333,56.9036686866
41.55,56.9006626308
41.5666666667,56.8994769143
41.5833333333,56.898489628
41.6,56.897155038
41.6166666667,56.8971513542
41.6333333333,56.89605072
41.65,56.8955312391
41.6666666667,56.8950059591
41.6833333333,56.8940160427
41.7,56.8930680902
41.7166666667,56.8919637039
41.7333333333,56.8917401763
41.75,56.8879626238
41.7666666667,56.8876984731
41.7833333333,56.8874275459
41.8,56.8872553081
41.8166666667,56.8860995086
41.8333333333,56.8858357891
41.85,56.8857843871
41.8666666667,56.8856805577
41.8833333333,56.8854267981
41.9,56.8847779779
41.9166666667,56.8844206139
41.9333333333,56.8834629488
41.95,56.8831039777
41.9666666667,56.8822268414
41.9833333333,56.8814537386
42,56.8790274463
42.0166666667,56.8768023019
42.0333333333,56.8763128829
42.05,56.8749862002
42.0666666667,56.87480886
42.0833333333,56.8737060452
42.1,56.8736491792
42.1166666667,56.8729925837
42.1333333333,56.8690431319
42.15,56.8688953523
42.1666666667,56.8688915574
42.1833333333,56.8687540963
42.2,56.8647313941
42.2166666667,56.8628842221
42.2333333333,56.8614222913
42.25,56.859857814
42.2666666667,56.8583038
42.2833333333,56.8551407098
42.3,56.8549878622
42.3166666667,56.8537565661
42.3333333333,56.849848368
42.35,56.8484894216
42.3666666667,56.8456598534
42.3833333333,56.843506299
42.4,56.8428918578
42.4166666667,56.8419534338
42.4333333333,56.8405108732
42.45,56.8404818825
42.4666666667,56.8383761347
42.4833333333,56.8379614466
42.5,56.8342214855
42.5166666667,56.8341282139
42.5333333333,56.8326097376
42.55,56.8302931434
42.5666666667,56.8300393433
42.5833333333,56.8299432003
42.6,56.829455771
42.6166666667,56.8279954401
42.6333333333,56.8271323771
42.65,56.8261483583
42.6666666667,56.824820691
42.6833333333,56.8223038708
42.7,56.8221220728
42.7166666667,56.8218561805
42.7333333333,56.8211737074
42.75,56.8202425463
42.7666666667,56.8200777465
42.7833333333,56.8189673364
42.8,56.8170038724
42.8166666667,56.8146661039
42.8333333333,56.8134923847
42.85,56.8133565866
42.8666666667,56.8130703397
42.8833333333,56.8130265442
42.9,56.8102602758
42.9166666667,56.8094511288
42.9333333333,56.808349942
42.95,56.8073336797
42.9666666667,56.8058452329
42.9833333333,56.8049921712
43,56.8039143117
43.0166666667,56.8032404792
43.0333333333,56.8025329466
43.05,56.8017801991
43.0666666667,56.7997720317
43.0833333333,56.797211062
43.1,56.796319552
43.1166666667,56.7961965441
43.1333333333,56.7958374272
43.15,56.7951025283
43.1666666667,56.7938995
43.1833333333,56.7935038919
43.2,56.791570964
43.2166666667,56.7876493853
43.2333333333,56.787461265
43.25,56.7856623739
43.2666666667,56.7834986089
43.2833333333,56.7818610661
43.3,56.7810727053
43.3166666667,56.7801398455
43.3333333333,56.7795178337
43.35,56.7793581185
43.3666666667,56.7790935947
43.3833333333,56.7784919537
43.4,56.7784916374
43.4166666667,56.7782683418
43.4333333333,56.7781664181
43.45,56.7776021051
43.4666666667,56.777117956
43.4833333333,56.7766212042
43.5,56.7756287772
43.5166666667,56.7753149132
43.5333333333,56.7748894603
43.55,56.7747023365
43.5666666667,56.7729650231
43.5833333333,56.7715438699
43.6,56.7701528505
43.6166666667,56.7693154228
43.6333333333,56.7674029748
43.65,56.7657427556
43.6666666667,56.7654906238
43.6833333333,56.764536553
43.7,56.7633066498
43.7166666667,56.7621650873
43.7333333333,56.7621228465
43.75,56.7592799337
43.7666666667,56.756713606
43.7833333333,56.75619023
43.8,56.7548350969
43.8166666667,56.7523582208
43.8333333333,56.7497633642
43.85,56.7462863275
43.8666666667,56.744814642
43.8833333333,56.7433087207
43.9,56.742004768
43.9166666667,56.7405850604
43.9333333333,56.7403243974
43.95,56.7398719916
43.9666666667,56.7388958485
43.9833333333,56.7383455535
44,56.738076529
44.0166666667,56.7365441392
44.0333333333,56.7353689601
44.05,56.7345189133
44.0666666667,56.733744203
44.0833333333,56.7317498948
44.1,56.7313098816
44.1166666667,56.7270914716
44.1333333333,56.7270275869
44.15,56.726479017
44.1666666667,56.7246595129
44.1833333333,56.7239924701
44.2,56.7237307618
44.2166666667,56.7235274582
44.2333333333,56.7227733899
44.25,56.71932854
44.2666666667,56.7191842722
44.2833333333,56.7187653741
44.3,56.7169742751
44.3166666667,56.7169532521
44.3333333333,56.7144027775
44.35,56.714233558
44.3666666667,56.7127951754
44.3833333333,56.7123855157
44.4,56.712243525
44.4166666667,56.7117489766
44.4333333333,56.7114510082
44.45,56.7101058155
44.4666666667,56.7093507216
44.4833333333,56.7088208591
44.5,56.7080985199
44.5166666667,56.7077420332
44.5333333333,56.7068193994
44.55,56.7063468589
44.5666666667,56.7058478091
44.5833333333,56.7047415973
44.6,56.7046848824
44.6166666667,56.7046692957
44.6333333333,56.7029520493
44.65,56.7022428393
44.6666666667,56.7016909509
44.6833333333,56.701599191
44.7,56.6996213926
44.7166666667,56.6966945877
44.7333333333,56.6956612505
44.75,56.6954707664
44.7666666667,56.6954514961
44.7833333333,56.6944451369
44.8,56.6931423182
44.8166666667,56.6922068573
44.8333333333,56.6920363615
44.85,56.6916232453
44.8666666667,56.6909251688
44.8833333333,56.6900650328
44.9,56.6895142457
44.9166666667,56.6893776053
44.9333333333,56.6870586221
44.95,56.6864386608
44.9666666667,56.6856199891
44.9833333333,56.6790593714
45,56.6789270504
45.0166666667,56.6781473813
45.0333333333,56.6756090934
45.05,56.6747463975
45.0666666667,56.67378641
45.0833333333,56.6726819627
45.1,56.6721634205
45.1166666667,56.6718580368
45.1333333333,56.670260875
45.15,56.666749493
45.1666666667,56.6650542359
45.1833333333,56.6632547619
45.2,56.6628205407
45.2166666667,56.6594398566
45.2333333333,56.6588359812
45.25,56.6577223443
45.2666666667,56.6559292966
45.2833333333,56.6548144054
45.3,56.6547316671
45.3166666667,56.6539517773
45.3333333333,56.6527885366
45.35,56.6524511937
45.3666666667,56.6511987992
45.3833333333,56.6511834543
45.4,56.6509017972
45.4166666667,56.650789199
45.4333333333,56.6505072611
45.45,56.6496237122
45.4666666667,56.6490581321
45.4833333333,56.6486728618
45.5,56.648580051
45.5166666667,56.647931672
45.5333333333,56.6466921417
45.55,56.6463397407
45.5666666667,56.6454374792
45.5833333333,56.6453625122
45.6,56.6451789934
45.6166666667,56.6448542586
45.6333333333,56.6405192715
45.65,56.6402416222
45.6666666667,56.638964943
45.6833333333,56.6386205212
45.7,56.6380340997
45.7166666667,56.6379671601
45.7333333333,56.6373650815
45.75,56.6362562312
45.7666666667,56.6361608202
45.7833333333,56.6354730552
45.8,56.6344335208
45.8166666667,56.6329251048
45.8333333333,56.6325813553
45.85,56.6324430674
45.8666666667,56.6315577751
45.8833333333,56.6305582979
45.9,56.630543016
45.9166666667,56.6300526858
45.9333333333,56.6296834453
45.95,56.6287259691
45.9666666667,56.6242630501
45.9833333333,56.6231202442
46,56.6215750943
46.0166666667,56.6184104644
46.0333333333,56.6183146331
46.05,56.6182817097
46.0666666667,56.6178741999
46.0833333333,56.6150674265
46.1,56.6133411308
46.1166666667,56.6114545727
46.1333333333,56.6106501091
46.15,56.6099725582
46.1666666667,56.6091221647
46.1833333333,56.6086711457
46.2,56.6070123406
46.2166666667,56.6065093086
46.2333333333,56.6060471683
46.25,56.6051319566
46.2666666667,56.6035461235
46.2833333333,56.6030499763
46.3,56.6030314549
46.3166666667,56.6025269649
46.3333333333,56.6017555987
46.35,56.6005592692
46.3666666667,56.5979689562
46.3833333333,56.5966706461
46.4,56.5958697214
46.4166666667,56.5957140162
46.4333333333,56.594630184
46.45,56.5944159193
46.4666666667,56.5927858416
46.4833333333,56.5915411532
46.5,56.5914277643
46.5166666667,56.5902426864
46.5333333333,56.5902102047
46.55,56.5895905113
46.5666666667,56.5869795097
46.5833333333,56.5846318368
46.6,56.5839569887
46.6166666667,56.5833521074
46.6333333333,56.5831437637
46.65,56.5830628507
46.6666666667,56.5822153569
46.6833333333,56.5818055319
46.7,56.5810743812
46.7166666667,56.5806715887
46.7333333333,56.5805685513
46.75,56.5805126308
46.7666666667,56.5805001261
46.7833333333,56.5793284805
46.8,56.5783770875
46.8166666667,56.5773872292
46.8333333333,56.5771364006
46.85,56.5759939729
46.8666666667,56.5728846768
46.8833333333,56.5722172682
46.9,56.5713316603
46.9166666667,56.5710449452
46.9333333333,56.5709439985
46.95,56.5695494012
46.9666666667,56.5680626123
46.9833333333,56.5674336
47,56.566171707
47.0166666667,56.5653228305
47.0333333333,56.5647144536
47.05,56.5607971449
47.0666666667,56.5578491155
47.0833333333,56.5577725618
47.1,56.556730303
47.1166666667,56.556477285
47.1333333333,56.556152533
47.15,56.5558874525
47.1666666667,56.5556160039
47.1833333333,56.5546052228
47.2,56.5539378756
47.2166666667,56.5490367077
47.2333333333,56.5479845385
47.25,56.547641153
47.2666666667,56.5450487825
47.2833333333,56.5426224754
47.3,56.539089178
47.3166666667,56.5389714702
47.3333333333,56.5384362415
47.35,56.5381670988
47.3666666667,56.5380137132
47.3833333333,56.5356874058
47.4,56.5351541579
47.4166666667,56.5341040404
47.4333333333,56.5326834847
47.45,56.531751214
47.4666666667,56.5312945919
47.4833333333,56.5312112052
47.5,56.5304087873
47.5166666667,56.530314502
47.5333333333,56.5302123574
47.55,56.5258996303
47.5666666667,56.5256216769
47.5833333333,56.5235528845
47.6,56.5235066105
47.6166666667,56.5228506945
47.6333333333,56.5217534927
47.65,56.5174785813
47.6666666667,56.5172718286
47.6833333333,56.5137183203
47.7,56.5133531479
47.7166666667,56.5132138452
47.7333333333,56.5109377271
47.75,56.509835604
47.7666666667,56.5084302885
47.7833333333,56.5080061865
47.8,56.5060327924
47.8166666667,56.5051530222
47.8333333333,56.5045795503
47.85,56.5023586079
47.8666666667,56.502195595
47.8833333333,56.5010761104
47.9,56.4995785442
47.9166666667,56.4987482909
47.9333333333,56.4976796243
47.95,56.4962322296
47.9666666667,56.4932637984
47.9833333333,56.4917755562
48,56.4894883169
48.0166666667,56.4884488449
48.0333333333,56.4878960497
48.05,56.4876269802
48.0666666667,56.4874275727
48.0833333333,56.4871115427
48.1,56.4864884115
48.1166666667,56.4861386115
48.1333333333,56.4854787576
48.15,56.4850188911
48.1666666667,56.4837086439
48.1833333333,56.4798703169
48.2,56.4790859093
48.2166666667,56.4778287935
48.2333333333,56.4766589653
48.25,56.4727360338
48.2666666667,56.4709016964
48.2833333333,56.4708160259
48.3,56.4699061384
48.3166666667,56.4672051463
48.3333333333,56.4641639006
48.35,56.4635711829
48.3666666667,56.4620295331
48.3833333333,56.4601429097
48.4,56.4594887628
48.4166666667,56.458489909
48.4333333333,56.4582218795
48.45,56.4579406193
48.4666666667,56.4566925165
48.4833333333,56.4551537993
48.5,56.4544782468
48.5166666667,56.4541543607
48.5333333333,56.4540987616
48.55,56.4529296972
48.5666666667,56.4526726912
48.5833333333,56.4519136915
48.6,56.4505919696
48.6166666667,56.449443308
48.6333333333,56.4485688938
48.65,56.4482698684
48.6666666667,56.4471247059
48.6833333333,56.4462667248
48.7,56.4442259512
48.7166666667,56.4436531539
48.7333333333,56.4428482286
48.75,56.4427350465
48.7666666667,56.4417144701
48.7833333333,56.4384563846
48.8,56.4374357858
48.8166666667,56.4357070925
48.8333333333,56.4342739225
48.85,56.4338419271
48.8666666667,56.4334316555
48.8833333333,56.4321401771
48.9,56.4315404804
48.9166666667,56.4286634683
48.9333333333,56.4276793504
48.95,56.4267652234
48.9666666667,56.4231455207
48.9833333333,56.4230277565
49,56.4228183596
49.0166666667,56.4220253894
49.0333333333,56.4220214076
49.05,56.4201433431
49.0666666667,56.4152827922
49.0833333333,56.4133792425
49.1,56.4125232537
49.1166666667,56.4113194957
49.1333333333,56.410434175
49.15,56.4096902977
49.1666666667,56.4093364656
49.1833333333,56.4083513943
49.2,56.407198555
49.2166666667,56.4064734071
49.2333333333,56.405933422
49.25,56.40356992
49.2666666667,56.4033498579
49.2833333333,56.4027305088
49.3,56.4024123586
49.3166666667,56.3995951694
49.3333333333,56.3994019837
49.35,56.3981619534
49.3666666667,56.3976957865
49.3833333333,56.3973027433
49.4,56.3966238486
49.4166666667,56.3960538279
49.4333333333,56.3957662385
49.45,56.395526701
49.4666666667,56.3950172783
49.4833333333,56.3940202442
49.5,56.3929695906
49.5166666667,56.392718221
49.5333333333,56.3915690312
49.55,56.3911724152
49.5666666667,56.3891618927
49.5833333333,56.3861126917
49.6,56.385121514
49.6166666667,56.3849907525
49.6333333333,56.3849246113
49.65,56.3845549937
49.6666666667,56.3834472069
49.6833333333,56.3813087847
49.7,56.3793105308
49.7166666667,56.3786770206
49.7333333333,56.3783375186
49.75,56.3782176148
49.7666666667,56.374635356
49.7833333333,56.3729717261
49.8,56.3697260451
49.8166666667,56.369107692
49.8333333333,56.3687858882
49.85,56.3661776053
49.8666666667,56.3656849411
49.8833333333,56.3635185384
49.9,56.3631429817
49.9166666667,56.3584316657
49.9333333333,56.3568353843
49.95,56.3563638105
49.9666666667,56.3551942433
49.9833333333,56.3542489831
50,56.3534127344
50.0166666667,56.3525608059
50.0333333333,56.3506321335
50.05,56.3496610507
50.0666666667,56.3488579341
50.0833333333,56.3488541391
50.1,56.3415519477
50.1166666667,56.3398497765
50.1333333333,56.339769535
50.15,56.3396463585
50.1666666667,56.3394676769
50.1833333333,56.3385153891
50.2,56.3382424284
50.2166666667,56.3382157426
50.2333333333,56.3371625812
50.25,56.3369276281
50.2666666667,56.3365930535
50.2833333333,56.3356207289
50.3,56.3352338279
50.3166666667,56.3352081548
50.3333333333,56.3336761136
50.35,56.33123677
50.3666666667,56.3307584539
50.3833333333,56.3307427017
50.4,56.3297714755
50.4166666667,56.3268744734
50.4333333333,56.326195684
50.45,56.3252043002
50.4666666667,56.3248279589
50.4833333333,56.3245604019
50.5,56.3243687172
50.5166666667,56.3237024136
50.5333333333,56.3219505217
50.55,56.3208332994
50.5666666667,56.3203545989
50.5833333333,56.319992507
50.6,56.319704946
50.6166666667,56.3159734434
50.6333333333,56.3158451651
50.65,56.3152585705
50.6666666667,56.3150434748
50.6833333333,56.3147843805
50.7,56.3145876975
50.7166666667,56.313109613
50.7333333333,56.3078458039
50.75,56.3067922723
50.7666666667,56.3062087508
50.7833333333,56.3055261817
50.8,56.3034176605
50.8166666667,56.3024740163
50.8333333333,56.3002444423
50.85,56.2994977388
50.8666666667,56.2986743919
50.8833333333,56.2986374638
50.9,56.2978371317
50.9166666667,56.2976117574
50.9333333333,56.2970170446
50.95,56.2957920108
50.9666666667,56.2956539096
50.9833333333,56.2951464658
51,56.2945020137
51.0166666667,56.2939936049
51.0333333333,56.293548069
51.05,56.291206899
51.0666666667,56.2845538586
51.0833333333,56.2842259106
51.1,56.283626866
51.1166666667,56.2835043958
51.1333333333,56.2815288642
51.15,56.2811856526
51.1666666667,56.2805851137
51.1833333333,56.2802553158
51.2,56.2766509889
51.2166666667,56.2762780952
51.2333333333,56.2757800395
51.25,56.2746038009
51.2666666667,56.2744302484
51.2833333333,56.2743633989
51.3,56.2731446722
51.3166666667,56.2728339021
51.3333333333,56.2726843971
51.35,56.271796637
51.3666666667,56.268162796
51.3833333333,56.2675865651
51.4,56.2671929642
51.4166666667,56.2669593119
51.4333333333,56.265388246
51.45,56.2650773254
51.4666666667,56.2647237851
51.4833333333,56.2646942173
51.5,56.2638727255
51.5166666667,56.2598984279
51.5333333333,56.2586174362
51.55,56.2583430877
51.5666666667,56.2574761317
51.5833333333,56.2561234006
51.6,56.2559618282
51.6166666667,56.2558244607
51.6333333333,56.255544682
51.65,56.2550745594
51.6666666667,56.2547635124
51.6833333333,56.2543879512
51.7,56.2517310967
51.7166666667,56.2512493582
51.7333333333,56.2502955913
51.75,56.2496703145
51.7666666667,56.2493186846
51.7833333333,56.2490746599
51.8,56.2488462071
51.8166666667,56.2484999255
51.8333333333,56.2464595189
51.85,56.2449189337
51.8666666667,56.2443316598
51.8833333333,56.2420966451
51.9,56.241974436
51.9166666667,56.2419623117
51.9333333333,56.2416015909
51.95,56.2410573299
51.9666666667,56.2394879768
51.9833333333,56.2394757188
52,56.2392822086
52.0166666667,56.2389061059
52.0333333333,56.2377325918
52.05,56.2372761277
52.0666666667,56.2357269879
52.0833333333,56.2354335726
52.1,56.235307861
52.1166666667,56.2333987929
52.1333333333,56.2328691931
52.15,56.231129697
52.1666666667,56.2288857144
52.1833333333,56.2271249745
52.2,56.2266539025
52.2166666667,56.2265286127
52.2333333333,56.2257988398
52.25,56.2252992885
52.2666666667,56.223432088
52.2833333333,56.2221589071
52.3,56.2217141139
52.3166666667,56.2193628725
52.3333333333,56.2189346605
52.35,56.214638758
52.3666666667,56.2138589119
52.3833333333,56.2119674331
52.4,56.2113636716
52.4166666667,56.211328278
52.4333333333,56.2103339132
52.45,56.2093321177
52.4666666667,56.2083989083
52.4833333333,56.2066873169
52.5,56.2051925952
52.5166666667,56.2044012725
52.5333333333,56.2034443354
52.55,56.2016318402
52.5666666667,56.2007028723
52.5833333333,56.1979256965
52.6,56.1951855734
52.6166666667,56.1941651519
52.6333333333,56.1931067478
52.65,56.1923303089
52.6666666667,56.1914658355
52.6833333333,56.1888233907
52.7,56.1882229113
52.7166666667,56.1875085819
52.7333333333,56.1819782312
52.75,56.1812501281
52.7666666667,56.1809742639
52.7833333333,56.1807782106
52.8,56.1806204398
52.8166666667,56.1802282331
52.8333333333,56.180116448
52.85,56.179243348
52.8666666667,56.1786348839
52.8833333333,56.1759814156
52.9,56.1758107028
52.9166666667,56.1751324883
52.9333333333,56.1743122609
52.95,56.1741825778
52.9666666667,56.1724329004
52.9833333333,56.1711599669
53,56.1711371585
53.0166666667,56.1706993375
53.0333333333,56.1672715689
53.05,56.1668943685
53.0666666667,56.1652608443
53.0833333333,56.1638398357
53.1,56.1629040077
53.1166666667,56.1620201958
53.1333333333,56.1613924461
53.15,56.1613233692
53.1666666667,56.1612504941
53.1833333333,56.1611973668
53.2,56.1611627879
53.2166666667,56.1605949317
53.2333333333,56.160054859
53.25,56.1599738629
53.2666666667,56.1595921877
53.2833333333,56.1585492271
53.3,56.1577980557
53.3166666667,56.1570394897
53.3333333333,56.1552575079
53.35,56.1526993079
53.3666666667,56.1525247193
53.3833333333,56.1523590495
53.4,56.1506404842
53.4166666667,56.1506158884
53.4333333333,56.1503201605
53.45,56.149943306
53.4666666667,56.1474684855
53.4833333333,56.1465066573
53.5,56.1461228819
53.5166666667,56.1460269141
53.5333333333,56.143861182
53.55,56.1422039916
53.5666666667,56.141183268
53.5833333333,56.140277299
53.6,56.1389885823
53.6166666667,56.1367159976
53.6333333333,56.1360023056
53.65,56.134994235
53.6666666667,56.1348298416
53.6833333333,56.1336255542
53.7,56.1326244521
53.7166666667,56.1316924587
53.7333333333,56.1311428527
53.75,56.1305440536
53.7666666667,56.1275743463
53.7833333333,56.1259812741
53.8,56.1255065774
53.8166666667,56.1252606507
53.8333333333,56.12359525
53.85,56.1211905544
53.8666666667,56.1182377226
53.8833333333,56.1154250556
53.9,56.1151225145
53.9166666667,56.1151082503
53.9333333333,56.114968987
53.95,56.1128387988
53.9666666667,56.1125047131
53.9833333333,56.1121595403
54,56.1117988957
54.0166666667,56.1115006743
54.0333333333,56.1114919794
54.05,56.1103870853
54.0666666667,56.1099021281
54.0833333333,56.1096529014
54.1,56.1053892037
54.1166666667,56.1030339533
54.1333333333,56.0998603605
54.15,56.0988003225
54.1666666667,56.0963249972
54.1833333333,56.0948094098
54.2,56.0945989065
54.2166666667,56.0937799654
54.2333333333,56.0934347226
54.25,56.0895212039
54.2666666667,56.0887635129
54.2833333333,56.087735949
54.3,56.0872473721
54.3166666667,56.0862368153
54.3333333333,56.0862326112
