t_sobre_T,p_norm,u_norm,i_norm
1.728,-0.9904614256966511,-0.9904614256966511,0.9810138357930427
1.73,-0.9921147013144779,-0.9921147013144779,0.9842915805643156
1.732,-0.9936113105200084,-0.9936113105200084,0.9872634363932885
1.734,-0.9949510169813001,-0.9949510169813001,0.9899275261921232
1.736,-0.9961336091431724,-0.9961336091431724,0.9922821672646025
1.738,-0.9971589002606138,-0.9971589002606138,0.9943258723689568
1.74,-0.9980267284282716,-0.9980267284282716,0.9960573506572389
1.742,-0.9987369566060175,-0.9987369566060175,0.99747550849065
1.744,-0.9992894726405892,-0.9992894726405892,0.9985794501303069
1.746,-0.9996841892832999,-0.9996841892832999,0.9993684783030087
1.748,-0.9999210442038161,-0.9999210442038161,0.99984209464165
1.75,-1.0,-1.0,1.0
1.752,-0.9999210442038161,-0.9999210442038161,0.99984209464165
1.754,-0.9996841892832999,-0.9996841892832999,0.9993684783030087
1.756,-0.9992894726405893,-0.9992894726405893,0.9985794501303071
1.758,-0.9987369566060175,-0.9987369566060175,0.99747550849065
1.76,-0.9980267284282716,-0.9980267284282716,0.9960573506572389
1.762,-0.9971589002606139,-0.9971589002606139,0.994325872368957
1.764,-0.9961336091431725,-0.9961336091431725,0.9922821672646027
1.766,-0.9949510169813001,-0.9949510169813001,0.9899275261921232
1.768,-0.9936113105200084,-0.9936113105200084,0.9872634363932885
1.77,-0.992114701314478,-0.992114701314478,0.9842915805643159
1.772,-0.9904614256966512,-0.9904614256966512,0.9810138357930429
1.774,-0.9886517447379142,-0.9886517447379142,0.9774322723733218
1.776,-0.986685944207868,-0.986685944207868,0.9735491524973721
1.778,-0.9845643345292056,-0.9845643345292056,0.9693669288269374
1.78,-0.9822872507286886,-0.9822872507286886,0.9648882429441256
1.782,-0.979855052384247,-0.979855052384247,0.9601159236829354
1.784,-0.9772681235681934,-0.9772681235681934,0.9550529853424977
1.786,-0.9745268727865772,-0.9745268727865772,0.9497026257831856
1.788,-0.9716317329146742,-0.9716317329146742,0.9440682244067727
1.79,-0.9685831611286312,-0.9685831611286312,0.938153340021932
1.792,-0.9653816388332741,-0.9653816388332741,0.931961708596418
1.794,-0.9620276715860858,-0.9620276715860858,0.9254972408973458
1.796,-0.9585217890173761,-0.9585217890173761,0.9187640200210712
1.798,-0.9548645447466428,-0.9548645447466428,0.9117662988142134
1.8,-0.9510565162951538,-0.9510565162951538,0.9045084971874741
1.802,-0.9470983049947441,-0.9470983049947441,0.8969951993239174
1.804,-0.9429905358928645,-0.9429905358928645,0.8892311507835118
1.806,-0.9387338576538744,-0.9387338576538744,0.8812212555057245
1.808,-0.934328942456612,-0.934328942456612,0.872970572712091
1.81,-0.9297764858882517,-0.9297764858882517,0.8644843137107063
1.812,-0.9250772068344579,-0.9250772068344579,0.8557678386046425
1.814,-0.9202318473658706,-0.9202318473658706,0.846826652906403
1.816,-0.9152411726209174,-0.9152411726209174,0.837666404060512
1.818,-0.9101059706849959,-0.9101059706849959,0.8282928778764785
1.82,-0.9048270524660192,-0.9048270524660192,0.8187119948743443
1.822,-0.8994052515663711,-0.8994052515663711,0.8089298065451672
1.824,-0.8938414241512634,-0.8938414241512634,0.7989524915287588
1.826,-0.8881364488135445,-0.8881364488135445,0.7887863517111338
1.828,-0.8822912264349536,-0.8822912264349536,0.7784378082440946
1.83,-0.8763066800438635,-0.8763066800438635,0.7679133974894982
1.832,-0.8701837546695259,-0.8701837546695259,0.7572197668907537
1.834,-0.863923417192835,-0.863923417192835,0.7463636707741453
1.836,-0.8575266561936524,-0.8575266561936524,0.7353519660826666
1.838,-0.8509944817946915,-0.8509944817946915,0.7241916080450155
1.84,-0.8443279255020152,-0.8443279255020152,0.7128896457825366
1.842,-0.8375280400421412,-0.8375280400421412,0.7014532178568305
1.844,-0.8305958991958126,-0.8305958991958126,0.6898895477609004
1.846,-0.8235325976284278,-0.8235325976284278,0.678205939356626
1.848,-0.8163392507171837,-0.8163392507171837,0.6664097722614929
1.85,-0.8090169943749477,-0.8090169943749477,0.6545084971874742
1.852,-0.8015669848708763,-0.8015669848708763,0.6425096312349876
1.854,-0.7939903986478355,-0.7939903986478355,0.6304207531449487
1.856,-0.7862884321366185,-0.7862884321366185,0.6182494985118617
1.858,-0.7784623015670235,-0.7784623015670235,0.6060035549610273
1.86,-0.7705132427757886,-0.7705132427757886,0.5936906572928613
1.862,-0.7624425110114478,-0.7624425110114478,0.5813185825974416
1.864,-0.7542513807361042,-0.7542513807361042,0.5688951453423197
1.866,-0.7459411454241819,-0.7459411454241819,0.5564281924367405
1.868,-0.7375131173581742,-0.7375131173581742,0.543925598275372
1.87,-0.7289686274214111,-0.7289686274214111,0.5313952597646561
1.872,-0.720309024887907,-0.720309024887907,0.5188450913349675
1.874,-0.7115356772092848,-0.7115356772092848,0.5062830199416756
1.8760000000000001,-0.7026499697988492,-0.7026499697988492,0.4937169800583237
1.8780000000000001,-0.6936533058128043,-0.6936533058128043,0.48115490866503174
1.8800000000000001,-0.6845471059286885,-0.6845471059286885,0.4686047402353431
1.8820000000000001,-0.6753328081210248,-0.6753328081210248,0.45607440172462893
1.8840000000000001,-0.6660118674342512,-0.6660118674342512,0.44357180756325865
1.8860000000000001,-0.6565857557529566,-0.6565857557529566,0.4311048546576812
1.8880000000000001,-0.6470559615694438,-0.6470559615694438,0.4186814174025575
1.8900000000000001,-0.6374239897486897,-0.6374239897486897,0.40630934270713776
1.8920000000000001,-0.6276913612906998,-0.6276913612906998,0.39399644503897185
1.8940000000000001,-0.6178596130903342,-0.6178596130903342,0.3817505014881375
1.8960000000000001,-0.6079302976946045,-0.6079302976946045,0.36957924685505045
1.8980000000000001,-0.5979049830575186,-0.5979049830575186,0.3574903687650116
1.9000000000000001,-0.5877852522924735,-0.5877852522924735,0.34549150281252666
1.9020000000000001,-0.5775727034222672,-0.5775727034222672,0.3335902277385062
1.9040000000000001,-0.5672689491267567,-0.5672689491267567,0.3217940606433749
1.9060000000000001,-0.5568756164881874,-0.5568756164881874,0.3101104522390988
1.9080000000000001,-0.5463943467342691,-0.5463943467342691,0.2985467821431687
1.9100000000000001,-0.5358267949789958,-0.5358267949789958,0.2871103542174628
1.9120000000000001,-0.5251746299612956,-0.5251746299612956,0.27580839195498374
1.9140000000000001,-0.5144395337815054,-0.5144395337815054,0.26464803391733266
1.9160000000000001,-0.5036232016357605,-0.5036232016357605,0.25363632922585383
1.9180000000000001,-0.4927273415482919,-0.4927273415482919,0.2427802331092471
1.92,-0.4817536741017163,-0.4817536741017163,0.2320866025105027
1.922,-0.47070393216533274,-0.47070393216533274,0.22156219175590616
1.924,-0.4595798606214887,-0.4595798606214887,0.211213648288867
1.926,-0.44838321609003384,-0.44838321609003384,0.20104750847124198
1.928,-0.4371157666509336,-0.4371157666509336,0.19107019345483345
1.93,-0.42577929156507405,-0.42577929156507405,0.18128800512565635
1.932,-0.41437558099328464,-0.41437558099328464,0.1717071221235222
1.934,-0.40290643571366386,-0.40290643571366386,0.16233359593948873
1.936,-0.3913736668372027,-0.3913736668372027,0.15317334709359773
1.938,-0.3797790955218021,-0.3797790955218021,0.1442321613953581
1.94,-0.3681245526846781,-0.3681245526846781,0.13551568628929433
1.942,-0.35641187871325153,-0.35641187871325153,0.12702942728790953
1.944,-0.34464292317451695,-0.34464292317451695,0.11877874449427599
1.946,-0.3328195445229873,-0.3328195445229873,0.11076884921648872
1.948,-0.3209436098072109,-0.3209436098072109,0.10300480067608322
1.95,-0.3090169943749479,-0.3090169943749479,0.09549150281252658
1.952,-0.29704158157703614,-0.29704158157703614,0.08823370118578702
1.954,-0.2850192624699764,-0.2850192624699764,0.08123597997892928
1.956,-0.2729519355173262,-0.2729519355173262,0.07450275910265461
1.958,-0.260841506289897,-0.260841506289897,0.06803829140358238
1.96,-0.2486898871648556,-0.2486898871648556,0.06184665997806861
1.962,-0.23649899702372454,-0.23649899702372454,0.05593177559322767
1.964,-0.22427076094938178,-0.22427076094938178,0.050297374216814746
1.966,-0.21200710992205601,-0.21200710992205601,0.04494701465750274
1.968,-0.19970998051440741,-0.19970998051440741,0.03988407631706499
1.97,-0.1873813145857258,-0.1873813145857258,0.035111757055874736
1.972,-0.17502305897527623,-0.17502305897527623,0.03063307117306302
1.974,-0.16263716519488458,-0.16263716519488458,0.026450847502628178
1.976,-0.15022558912075704,-0.15022558912075704,0.022567727626678514
1.978,-0.13779029068463883,-0.13779029068463883,0.018986164206957267
1.98,-0.125333233564304,-0.125333233564304,0.015708419435684382
1.982,-0.11285638487348224,-0.11285638487348224,0.01273656360671155
1.984,-0.10036171485121623,-0.10036171485121623,0.010072473807876835
1.986,-0.08785119655074351,-0.08785119655074351,0.007717832735397369
1.988,-0.07532680552793385,-0.07532680552793385,0.005674127631043165
1.99,-0.06279051952931351,-0.06279051952931351,0.003942649342761102
1.992,-0.05024431817977047,-0.05024431817977047,0.002524491509350014
1.994,-0.03769018266993446,-0.03769018266993446,0.0014205498696930278
1.996,-0.02513009544333818,-0.02513009544333818,0.0006315216969912864
1.998,-0.012566039883352316,-0.012566039883352316,0.00015790535835000108
2.0,-4.898587196589413e-16,-4.898587196589413e-16,2.399615652258972e-31
