t_ms,temporal,x_m,spatial
9.28,-0.9408807689542241,3.1552000000000002,0.33873792024529004
9.290000000000001,-0.9460853588275454,3.1586000000000003,0.3239174181981507
9.3,-0.9510565162951529,3.1620000000000004,0.30901699437494795
9.31,-0.9557930147983297,3.1654000000000004,0.2940403252323037
9.32,-0.9602936856769428,3.1688,0.27899110603923166
9.33,-0.9645574184577972,3.1722,0.2638730499653711
9.34,-0.9685831611286304,3.1756,0.24868988716485566
9.35,-0.9723699203976761,3.1790000000000003,0.2334453638559055
9.36,-0.9759167619387471,3.1824000000000003,0.21814324139654534
9.370000000000001,-0.9792228106217657,3.1858000000000004,0.20278729535651102
9.38,-0.9822872507286887,3.1892,0.18738131458572585
9.39,-0.9851093261547735,3.1926,0.17192910027941
9.4,-0.9876883405951374,3.196,0.15643446504023054
9.41,-0.9900236577165574,3.1994000000000002,0.14090123193758505
9.42,-0.9921147013144779,3.2028000000000003,0.12533323356430584
9.43,-0.9939609554551794,3.2062000000000004,0.10973431109104607
9.44,-0.9955619646030799,3.2096,0.09410831331851786
9.450000000000001,-0.9969173337331279,3.213,0.07845909572784417
9.46,-0.9980267284282716,3.2164,0.06279051952931534
9.47,-0.99888987496197,3.2198,0.04710645070964383
9.48,-0.9995065603657315,3.2232000000000003,0.03141075907812867
9.49,-0.9998766324816606,3.2266000000000004,0.01570731731182025
9.5,-1.0,3.2300000000000004,-1.2252657797839415e-15
9.51,-0.9998766324816606,3.2334,-0.01570731731181915
9.52,-0.9995065603657316,3.2368,-0.03141075907812756
9.53,-0.99888987496197,3.2402,-0.04710645070964273
9.540000000000001,-0.9980267284282717,3.2436000000000003,-0.0627905195293107
9.55,-0.996917333733128,3.2470000000000003,-0.07845909572784661
9.56,-0.99556196460308,3.2504000000000004,-0.09410831331851324
9.57,-0.9939609554551795,3.2538,-0.10973431109104498
9.58,-0.992114701314478,3.2572,-0.12533323356430476
9.59,-0.9900236577165581,3.2606,-0.14090123193758045
9.6,-0.9876883405951382,3.2640000000000002,-0.15643446504022945
9.61,-0.9851093261547743,3.2674000000000003,-0.17192910027940891
9.620000000000001,-0.9822872507286883,3.2708000000000004,-0.18738131458572477
9.63,-0.979222810621766,3.2742000000000004,-0.2027872953565134
9.64,-0.9759167619387474,3.2776,-0.2181432413965408
9.65,-0.9723699203976772,3.281,-0.23344536385590445
9.66,-0.9685831611286316,3.2844,-0.2486898871648546
9.67,-0.9645574184577984,3.2878000000000003,-0.2638730499653735
9.68,-0.9602936856769432,3.2912000000000003,-0.2789911060392306
9.69,-0.955793014798331,3.2946000000000004,-0.29404032523230267
9.700000000000001,-0.9510565162951543,3.298,-0.3090169943749469
9.71,-0.9460853588275459,3.3014,-0.3239174181981496
9.72,-0.9408807689542258,3.3048,-0.33873792024528904
9.73,-0.9354440308298673,3.3082000000000003,-0.35347484377925886
9.74,-0.9297764858882525,3.3116000000000003,-0.3681245526846771
9.75,-0.9238795325112875,3.3150000000000004,-0.38268343236508967
9.76,-0.9177546256839816,3.3184000000000005,-0.39714789063478123
9.77,-0.9114032766354454,3.3218,-0.4115143586051069
9.78,-0.9048270524660209,3.3252,-0.4257792915650715
9.790000000000001,-0.8980275757606151,3.3286000000000002,-0.4399391698559147
9.8,-0.8910065241883686,3.3320000000000003,-0.4539904997395471
9.81,-0.8837656300886938,3.3354000000000004,-0.46792981426057123
9.82,-0.8763066800438636,3.3388000000000004,-0.48175367410171693
9.83,-0.8686315144381925,3.3422,-0.4954586684324068
9.84,-0.8607420270039446,3.3456,-0.5090414157503682
9.85,-0.8526401643540928,3.349,-0.5224985647159495
9.86,-0.8443279255020172,3.3524000000000003,-0.5358267949789949
9.870000000000001,-0.8358073613682699,3.3558000000000003,-0.5490228179981307
9.88,-0.827080574274561,3.3592000000000004,-0.5620833778521303
9.89,-0.8181497174250243,3.3626,-0.575005252043276
9.9,-0.8090169943749478,3.366,-0.5877852522924712
9.91,-0.7996846584870905,3.3694,-0.6004202253258828
9.92,-0.790155012375692,3.3728000000000002,-0.6129070536529759
9.93,-0.7804304073383308,3.3762000000000003,-0.6252426563357052
9.94,-0.7705132427757921,3.3796000000000004,-0.6374239897486904
9.950000000000001,-0.760405965600031,3.3830000000000005,-0.6494480483301849
9.96,-0.7501110696304591,3.3864,-0.661311865323651
9.97,-0.7396310949786087,3.3898,-0.6730125135097731
9.98,-0.7289686274214124,3.3932,-0.684547105928689
9.99,-0.7181262977631891,3.3966000000000003,-0.6959127965923126
10.0,-0.7071067811865499,3.4000000000000004,-0.707106781186549
10.01,-0.6959127965923161,3.4034000000000004,-0.7181262977631884
10.02,-0.68454710592869,3.4068,-0.7289686274214092
10.03,-0.673012513509774,3.4102,-0.7396310949786103
10.040000000000001,-0.6613118653236519,3.4136,-0.7501110696304584
10.05,-0.6494480483301859,3.4170000000000003,-0.7604059656000303
10.06,-0.6374239897486913,3.4204000000000003,-0.7705132427757891
10.07,-0.6252426563357062,3.4238000000000004,-0.7804304073383301
10.08,-0.6129070536529768,3.4272,-0.7901550123756891
10.09,-0.6004202253258867,3.4306,-0.7996846584870897
10.1,-0.5877852522924751,3.434,-0.8090169943749471
10.11,-0.5750052520432799,3.4374000000000002,-0.8181497174250235
10.120000000000001,-0.5620833778521312,3.4408000000000003,-0.8270805742745624
10.13,-0.5490228179981318,3.4442000000000004,-0.8358073613682713
10.14,-0.535826794978996,3.4476000000000004,-0.8443279255020145
10.15,-0.5224985647159506,3.451,-0.8526401643540922
10.16,-0.5090414157503723,3.4544,-0.8607420270039422
10.17,-0.4954586684324079,3.4578,-0.8686315144381902
10.18,-0.48175367410171804,3.4612000000000003,-0.8763066800438647
10.19,-0.46792981426057545,3.4646000000000003,-0.8837656300886932
10.200000000000001,-0.453990499739545,3.4680000000000004,-0.891006524188368
10.21,-0.4399391698559158,3.4714,-0.8980275757606145
10.22,-0.4257792915650726,3.4748,-0.9048270524660188
10.23,-0.411514358605108,3.4782,-0.9114032766354434
10.24,-0.3971478906347791,3.4816000000000003,-0.9177546256839811
10.25,-0.3826834323650908,3.4850000000000003,-0.9238795325112871
10.26,-0.36812455268467825,3.4884000000000004,-0.9297764858882507
10.27,-0.35347484377926,3.4918000000000005,-0.9354440308298682
10.28,-0.33873792024529353,3.4952,-0.9408807689542241
10.290000000000001,-0.32391741819814746,3.4986,-0.9460853588275443
10.3,-0.30901699437494806,3.5020000000000002,-0.9510565162951529
10.31,-0.29404032523230383,3.5054000000000003,-0.9557930147983297
10.32,-0.2789911060392318,3.5088000000000004,-0.9602936856769428
10.33,-0.26387304996537464,3.5122000000000004,-0.9645574184577981
10.34,-0.24868988716485577,3.5156,-0.9685831611286304
10.35,-0.2334453638559056,3.519,-0.9723699203976761
10.36,-0.21814324139654545,3.5224,-0.9759167619387471
10.370000000000001,-0.20278729535651113,3.5258000000000003,-0.9792228106217657
10.38,-0.187381314585726,3.5292000000000003,-0.982287250728688
10.39,-0.1719291002794101,3.5326000000000004,-0.9851093261547741
10.4,-0.15643446504023065,3.5360000000000005,-0.9876883405951374
10.41,-0.14090123193758516,3.5394,-0.990023657716557
10.42,-0.12533323356430598,3.5428,-0.9921147013144779
10.43,-0.1097343110910462,3.5462000000000002,-0.9939609554551794
10.44,-0.09410831331851799,3.5496000000000003,-0.9955619646030799
10.450000000000001,-0.07845909572784429,3.5530000000000004,-0.9969173337331279
10.46,-0.06279051952931192,3.5564000000000004,-0.9980267284282716
10.47,-0.047106450709643956,3.5598,-0.9988898749619698
10.48,-0.03141075907812879,3.5632,-0.9995065603657315
10.49,-0.01570731731182037,3.5666,-0.9998766324816606
10.5,1.1028010998692062e-15,3.5700000000000003,-1.0
10.51,0.015707317311819024,3.5734000000000004,-0.9998766324816607
10.52,0.03141075907812744,3.5768000000000004,-0.9995065603657315
10.53,0.04710645070964261,3.5802,-0.99888987496197
10.540000000000001,0.06279051952931057,3.5836,-0.9980267284282717
10.55,0.07845909572784295,3.587,-0.996917333733128
10.56,0.09410831331851312,3.5904000000000003,-0.9955619646030803
10.57,0.10973431109104485,3.5938000000000003,-0.9939609554551799
10.58,0.1253332335643011,3.5972000000000004,-0.992114701314478
10.59,0.1409012319375803,3.6006000000000005,-0.9900236577165576
10.6,0.15643446504022931,3.604,-0.9876883405951377
10.61,0.17192910027940878,3.6074,-0.9851093261547743
10.620000000000001,0.18738131458572466,3.6108000000000002,-0.9822872507286889
10.63,0.2027872953565133,3.6142000000000003,-0.979222810621766
10.64,0.21814324139654415,3.6176000000000004,-0.9759167619387474
10.65,0.2334453638559043,3.6210000000000004,-0.9723699203976764
10.66,0.24868988716485446,3.6244,-0.9685831611286316
10.67,0.26387304996537336,3.6278,-0.9645574184577984
10.68,0.2789911060392305,3.6312,-0.9602936856769442
10.69,0.29404032523230256,3.6346000000000003,-0.955793014798331
10.700000000000001,0.3090169943749468,3.6380000000000003,-0.9510565162951532
10.71,0.3239174181981495,3.6414000000000004,-0.9460853588275459
10.72,0.33873792024529226,3.6448,-0.9408807689542258
10.73,0.3534748437792554,3.6482,-0.9354440308298686
10.74,0.368124552684677,3.6516,-0.9297764858882525
10.75,0.38268343236508956,3.6550000000000002,-0.9238795325112875
10.76,0.3971478906347811,3.6584000000000003,-0.9177546256839816
10.77,0.41151435860510677,3.6618000000000004,-0.9114032766354454
10.78,0.4257792915650714,3.6652000000000005,-0.9048270524660209
10.790000000000001,0.4399391698559178,3.6686,-0.8980275757606166
10.8,0.45399049973954697,3.672,-0.8910065241883686
10.81,0.46792981426057423,3.6754000000000002,-0.8837656300886955
10.82,0.4817536741017137,3.6788000000000003,-0.8763066800438636
10.83,0.4954586684324067,3.6822000000000004,-0.8686315144381925
10.84,0.5090414157503681,3.6856000000000004,-0.8607420270039446
10.85,0.5224985647159464,3.689,-0.8526401643540928
10.86,0.5358267949789949,3.6924,-0.8443279255020172
10.870000000000001,0.5490228179981336,3.6958,-0.8358073613682719
10.88,0.5620833778521301,3.6992000000000003,-0.827080574274563
10.89,0.5750052520432788,3.7026000000000003,-0.8181497174250243
10.9,0.587785252292474,3.7060000000000004,-0.8090169943749478
10.91,0.6004202253258827,3.7094000000000005,-0.7996846584870905
10.92,0.6129070536529758,3.7128,-0.790155012375692
10.93,0.6252426563357051,3.7162,-0.7804304073383308
10.94,0.6374239897486903,3.7196000000000002,-0.7705132427757898
10.950000000000001,0.6494480483301821,3.7230000000000003,-0.760405965600031
10.96,0.6613118653236509,3.7264000000000004,-0.7501110696304615
10.97,0.673012513509773,3.7298000000000004,-0.7396310949786087
10.98,0.684547105928689,3.7332,-0.7289686274214124
10.99,0.6959127965923126,3.7366,-0.7181262977631917
11.0,0.7071067811865464,3.74,-0.7071067811865474
11.01,0.7181262977631883,3.7434000000000003,-0.6959127965923161
11.02,0.7289686274214091,3.7468000000000004,-0.68454710592869
11.03,0.7396310949786078,3.7502000000000004,-0.673012513509774
11.040000000000001,0.7501110696304606,3.7536000000000005,-0.6613118653236519
11.05,0.7604059656000325,3.757,-0.6494480483301859
11.06,0.770513242775789,3.7604,-0.6374239897486913
11.07,0.78043040733833,3.7638000000000003,-0.6252426563357062
11.08,0.7901550123756912,3.7672000000000003,-0.6129070536529768
11.09,0.7996846584870918,3.7706000000000004,-0.6004202253258838
11.1,0.8090169943749449,3.7740000000000005,-0.5877852522924722
11.11,0.8181497174250214,3.7774,-0.5750052520432828
11.120000000000001,0.8270805742745623,3.7808,-0.5620833778521312
11.13,0.8358073613682693,3.7842000000000002,-0.5490228179981347
11.14,0.8443279255020145,3.7876000000000003,-0.535826794978999
11.15,0.8526401643540921,3.7910000000000004,-0.5224985647159506
11.16,0.8607420270039439,3.7944000000000004,-0.5090414157503723
11.17,0.8686315144381901,3.7978,-0.49545866843241093
11.18,0.8763066800438629,3.8012,-0.48175367410171804
11.19,0.8837656300886931,3.8046,-0.46792981426057545
11.200000000000001,0.8910065241883696,3.8080000000000003,-0.4539904997395482
11.21,0.8980275757606161,3.8114000000000003,-0.4399391698559158
11.22,0.9048270524660188,3.8148000000000004,-0.4257792915650726
11.23,0.9114032766354448,3.8182000000000005,-0.4115143586051112
11.24,0.9177546256839797,3.8216,-0.39714789063478234
11.25,0.9238795325112856,3.825,-0.3826834323650908
11.26,0.9297764858882506,3.8284000000000002,-0.3681245526846815
11.27,0.9354440308298668,3.8318000000000003,-0.35347484377925664
11.28,0.9408807689542241,3.8352000000000004,-0.33873792024529353
11.290000000000001,0.9460853588275454,3.8386000000000005,-0.3239174181981508
11.3,0.9510565162951539,3.842,-0.30901699437494806
11.31,0.9557930147983307,3.8454,-0.2940403252323072
11.32,0.9602936856769428,3.8488,-0.2789911060392318
11.33,0.9645574184577981,3.8522000000000003,-0.26387304996537464
11.34,0.9685831611286313,3.8556000000000004,-0.24868988716485577
11.35,0.972369920397677,3.8590000000000004,-0.2334453638559056
11.36,0.9759167619387471,3.8624,-0.21814324139654545
11.370000000000001,0.9792228106217656,3.8658,-0.2027872953565146
11.38,0.9822872507286887,3.8692,-0.187381314585726
11.39,0.9851093261547735,3.8726000000000003,-0.1719291002794101
11.4,0.9876883405951374,3.8760000000000003,-0.15643446504023065
11.41,0.9900236577165574,3.8794000000000004,-0.14090123193758516
11.42,0.9921147013144779,3.8828000000000005,-0.12533323356430245
11.43,0.9939609554551794,3.8862,-0.1097343110910462
11.44,0.9955619646030798,3.8896,-0.09410831331851799
11.450000000000001,0.9969173337331282,3.8930000000000002,-0.07845909572784429
11.46,0.9980267284282718,3.8964000000000003,-0.06279051952931547
11.47,0.99888987496197,3.8998000000000004,-0.047106450709643956
11.48,0.9995065603657316,3.9032000000000004,-0.03141075907812879
11.49,0.9998766324816606,3.9066,-0.015707317311823923
11.5,1.0,3.91,-2.4499125789312946e-15
11.51,0.9998766324816607,3.9134,0.015707317311819024
11.52,0.9995065603657316,3.9168000000000003,0.03141075907812744
11.53,0.99888987496197,3.9202000000000004,0.04710645070963906
11.540000000000001,0.9980267284282717,3.9236000000000004,0.06279051952931412
11.55,0.996917333733128,3.9270000000000005,0.07845909572784648
11.56,0.99556196460308,3.9304,0.09410831331850958
11.57,0.9939609554551796,3.9338,0.10973431109104485
11.58,0.992114701314478,3.9372000000000003,0.1253332335643011
11.59,0.9900236577165576,3.9406000000000003,0.1409012319375803
11.6,0.9876883405951377,3.9440000000000004,0.15643446504022931
11.61,0.9851093261547743,3.9474000000000005,0.17192910027940878
11.620000000000001,0.982287250728689,3.9508,0.18738131458572116
11.63,0.979222810621766,3.9542,0.20278729535650983
11.64,0.9759167619387474,3.9576000000000002,0.21814324139654068
11.65,0.9723699203976773,3.9610000000000003,0.2334453638559043
11.66,0.9685831611286316,3.9644000000000004,0.24868988716485446
11.67,0.9645574184577984,3.9678000000000004,0.26387304996537336
11.68,0.9602936856769432,3.9712000000000005,0.27899110603922705
11.69,0.9557930147983311,3.9746,0.29404032523230256
11.700000000000001,0.9510565162951533,3.978,0.3090169943749468
11.71,0.9460853588275447,3.9814000000000003,0.3239174181981462
11.72,0.9408807689542246,3.9848000000000003,0.33873792024529226
11.73,0.9354440308298674,3.9882000000000004,0.3534748437792554
11.74,0.9297764858882511,3.9916000000000005,0.368124552684677
11.75,0.9238795325112862,3.995,0.38268343236508956
11.76,0.9177546256839817,3.9984,0.39714789063477784
11.77,0.9114032766354454,4.0018,0.41151435860510677
11.78,0.9048270524660209,4.0052,0.4257792915650714
11.790000000000001,0.8980275757606151,4.0086,0.4399391698559146
11.8,0.8910065241883686,4.0120000000000005,0.45399049973954697
11.81,0.8837656300886938,4.0154000000000005,0.4679298142605711
11.82,0.8763066800438636,4.018800000000001,0.4817536741017168
11.83,0.8686315144381909,4.022200000000001,0.4954586684324067
11.84,0.8607420270039446,4.025600000000001,0.5090414157503712
11.85,0.8526401643540928,4.029,0.5224985647159464
11.86,0.8443279255020153,4.0324,0.5358267949789949
11.870000000000001,0.83580736136827,4.0358,0.5490228179981307
11.88,0.8270805742745612,4.0392,0.5620833778521301
11.89,0.8181497174250243,4.0426,0.5750052520432759
11.9,0.8090169943749479,4.046,0.587785252292474
11.91,0.7996846584870927,4.0494,0.6004202253258827
11.92,0.7901550123756921,4.0528,0.6129070536529758
11.93,0.7804304073383309,4.0562000000000005,0.6252426563357051
11.94,0.7705132427757899,4.0596000000000005,0.6374239897486903
11.950000000000001,0.7604059656000312,4.063000000000001,0.6494480483301848
11.96,0.7501110696304593,4.066400000000001,0.6613118653236509
11.97,0.7396310949786088,4.0698,0.6730125135097704
11.98,0.7289686274214126,4.0732,0.6845471059286863
11.99,0.7181262977631893,4.0766,0.6959127965923126
12.0,0.7071067811865475,4.08,0.7071067811865464
