t_s,ideal,sum_1_odd_terms,sum_3_odd_terms,sum_5_odd_terms,sum_10_odd_terms
-0.001754751583861288,-1.0,-1.1361854219100262,-0.8886854190739597,-1.0013028937773658,-1.0355283988824926
-0.0017464154718239422,-1.0,-1.1331599916278028,-0.8875214352501274,-1.0050440837689583,-1.035555735847951
-0.0017380793597865964,-1.0,-1.1301034744709157,-0.8864669286889855,-1.0087909006802607,-1.03519089525404
-0.0017297432477492505,-1.0,-1.1270159542912184,-0.8855235075911562,-1.0125331734136596,-1.0344357536096296
-0.0017214071357119047,-1.0,-1.1238975157910946,-0.8846926897347839,-1.0162606874761975,-1.0332964505509916
-0.0017130710236745589,-1.0,-1.1207482445211359,-0.8839759007735223,-1.0199632111203134,-1.031783345614409
-0.001704734911637213,-1.0,-1.1175682268777922,-0.8833744725969118,-1.0236305216603323,-1.029910929386101
-0.0016963987995998672,-1.0,-1.1143575501010043,-0.8828896417544476,-1.0272524319011307,-1.0276976897353332
-0.0016880626875625214,-1.0,-1.1111163022718082,-0.8825225479445973,-1.0308188166148813,-1.025165934317157
-0.0016797265755251756,-1.0,-1.1078445723099206,-0.8822742325699777,-1.0343196390014013,-1.0223415710017658
-0.0016713904634878297,-1.0,-1.1045424499712981,-0.8821456373598615,-1.0377449770674099,-1.0192538483428542
-0.001663054351450484,-1.0,-1.1012100258456756,-0.8821376030611322,-1.041085049859918,-1.0159350586329663
-0.001654718239413138,-1.0,-1.097847391354081,-0.8822508681987621,-1.0443302434890571,-1.0124202065047123
-0.0016463821273757923,-1.0,-1.094454638746327,-0.8824860679068429,-1.0474711368758807,-1.0087466464187413
-0.0016380460153384464,-1.0,-1.0910318610984802,-0.8828437328311456,-1.0504985271610476,-1.0049536927281066
-0.0016297099033011006,-1.0,-1.0875791523103084,-0.8833242881041364,-1.0534034547108362,-1.0010822063204912
-0.0016213737912637548,-1.0,-1.0840966071027038,-0.8839280523933319,-1.0561772276576025,-0.9971741621111057
-0.001613037679226409,-1.0,-1.080584321015084,-0.8846552370238243,-1.0588114459126503,-0.993272201886954
-0.0016047015671890631,-1.0,-1.0770423904027733,-0.8855059451757482,-1.0612980245904327,-0.9894191771848808
-0.0015963654551517173,-1.0,-1.0734709124343558,-0.8864801711574204,-1.0636292167841424,-0.9856576870193064
-0.0015880293431143732,-1.0,-1.069869985089014,-0.887577799754829,-1.0657976356340146,-0.9820296153591036
-0.0015796932310770274,-1.0,-1.0662397071538352,-0.8887986056580874,-1.067796275631064,-0.9785756732855102
-0.0015713571190396815,-1.0,-1.062580178221107,-0.8901422529654257,-1.069618533100528,-0.9753349507437709
-0.0015630210070023357,-1.0,-1.0588914986855829,-0.8916082947652348,-1.0712582258109786,-0.9723444827301235
-0.0015546848949649899,-1.0,-1.0551737697417265,-0.8931961727966242,-1.0727096116568575,-0.9696388346333921
-0.001546348782927644,-1.0,-1.051427093380938,-0.894905217188897,-1.0739674063641431,-0.967249711277683
-0.0015380126708902982,-1.0,-1.0476515723887543,-0.8967346462802991,-1.0750268001709167,-0.9652055939910703
-0.0015296765588529524,-1.0,-1.0438473103420305,-0.8986835665163359,-1.0758834734367795,-0.9635314097567349
-0.0015213404468156066,-1.0,-1.0400144116060972,-0.9007509724279024,-1.0765336111373693,-0.96224823619027
-0.0015130043347782608,-1.0,-1.0361529813318981,-0.9029357466894072,-1.0769739162026242,-0.961373045732817
-0.001504668222740915,-1.0,-1.0322631254531058,-0.9052366602570308,-1.0772016216599702,-0.9609184920577918
-0.001496332110703569,-1.0,-1.0283449506832139,-0.9076523725871823,-1.0772145015462014,-0.9608927412630364
-0.0014879959986662233,-1.0,-1.0243985645126115,-0.9101814319351852,-1.0770108805545375,-0.9612993499645356
-0.0014796598866288774,-1.0,-1.0204240752056326,-0.9128222757341475,-1.0765896423861354,-0.9621371919269257
-0.0014713237745915316,-1.0,-1.0164215917975876,-0.915573231053931,-1.075950236778189,-0.9634004343647421
-0.0014629876625541858,-1.0,-1.0123912240917705,-0.9184325151400631,-1.0750926851837286,-0.965078564531826
-0.00145465155051684,-1.0,-1.0083330826564478,-0.9213982360324003,-1.0740175850812206,-0.9671564666897592
-0.0014463154384794941,-1.0,-1.0042472788218246,-0.924468393263271,-1.0727261128951626,-0.9696145490150948
-0.0014379793264421483,-1.0,-1.0001339246769898,-0.9276408786347891,-1.0712200255119992,-0.9724289194749705
-0.0014296432144048025,-1.0,-0.9959931330668431,-0.9309134770749716,-1.0695016603788714,-0.9755716091769474
-0.0014213071023674567,-1.0,-0.9918250175889965,-0.934283867572226,-1.0675739341759267,-0.9790108411871067
-0.0014129709903301108,-1.0,-0.9876296925906606,-0.9377496241877351,-1.065440340056187,-0.9827113423159651
-0.001404634878292765,-1.0,-0.983407273165505,-0.9413082171452002,-1.0631049434502442,-0.986634694899879
-0.0013962987662554192,-1.0,-0.9791578751505032,-0.9449570139973557,-1.0605723764363744,-0.9907397251613709
-0.0013879626542180733,-1.0,-0.974881615122753,-0.9486932808686094,-1.0578478306799546,-0.9949829243200089
-0.0013796265421807275,-1.0,-0.9705786103962796,-0.9525141837731168,-1.054937048949409,-0.9993188982506306
-0.0013712904301433817,-1.0,-0.9662489790188162,-0.9564167900075333,-1.051846315219221,-1.0037008411519595
-0.0013629543181060359,-1.0,-0.9618928397685663,-0.9603980696176471,-1.0485824433738433,-1.0080810283997506
-0.00135461820606869,-1.0,-0.9575103121509448,-0.9644548969380379,-1.0451527645296532,-1.0124113235178953
-0.0013462820940313442,-1.0,-0.9531015163952994,-0.968584052203852,-1.0415651129953354,-1.0166436940111692
-0.0013379459819939984,-1.0,-0.9486665734516126,-0.9727822232337421,-1.037827810894329,-1.0207307306669722
-0.0013296098699566525,-1.0,-0.9442056049871832,-0.9770460071829602,-1.033949651476153,-1.024626164852157
-0.0013212737579193067,-1.0,-0.939718733383289,-0.9813719123655508,-1.0299398811465685,-1.0282853783062544
-0.001312937645881961,-1.0,-0.935206081731829,-0.985756360144533,-1.0258081802496295,-1.0316658999646584
-0.001304601533844615,-1.0,-0.9306677738319464,-0.9901956868889259,-1.0215646426376983,-1.0347278844347974
-0.0012962654218072692,-1.0,-0.9261039341866326,-0.994686145996406,-1.0172197540684538,-1.0374345668944485
-0.0012879293097699234,-1.0,-0.9215146879993122,-0.9992239099803562,-1.012784369470811,-1.039752689383126
-0.0012795931977325776,-1.0,-0.916900161170407,-1.0038050726200067,-1.0082696891244571,-1.0416528937132017
-0.0012712570856952335,-1.0,-0.9122604802938832,-1.0084256511723328,-1.0036872338004412,-1.0431100765349235
-0.0012629209736578877,-1.0,-0.9075957726537761,-1.0130815886443263,-0.9990488189128308,-1.0441037024459332
-0.0012545848616205418,-1.0,-0.902906166220702,-1.0177687561242026,-0.9943665277340117,-1.044618071438128
-0.001246248749583196,-1.0,-0.898191789648345,-1.0224829551700947,-0.989652683728566,-1.044642537418785
-0.0012379126375458502,-1.0,-0.8934527722699277,-1.0272199202547072,-0.9849198220629825,-1.0441716750247108
-0.0012295765255085044,-1.0,-0.8886892440946638,-1.0319753212643847,-0.9801806603506188,-1.04320539246303
-0.0012212404134711585,-1.0,-0.8839013358041905,-1.036744766051007,-0.9754480686933844,-1.0417489886551468
-0.0012129043014338127,-1.0,-0.8790891787489848,-1.041523803035081,-0.9707350390835362,-1.0398131535259658
-0.0012045681893964669,-1.0,-0.8742529049447585,-1.0463079238583608,-0.9660546542307523,-1.03741391086311
-0.001196232077359121,-1.0,-0.8693926470688379,-1.0510925660843038,-0.9614200558813258,-1.0345725037647588
-0.0011878959653217752,-1.0,-0.8645085384565226,-1.055873115944614,-0.9568444126977909,-1.0313152232937912
-0.0011795598532844294,-1.0,-0.8596007130974291,-1.060644911130114,-0.9523408877686834,-1.027673181554188
-0.0011712237412470836,-1.0,-0.8546693056318136,-1.0654032436241343,-0.9479226058193354,-1.0236820309968684
-0.0011628876292097377,-1.0,-0.8497144513468791,-1.0701433625765941,-0.9436026201956582,-1.0193816323402607
-0.001154551517172392,-1.0,-0.8447362861730637,-1.074860477216901,-0.9393938796937841,-1.0148156740498848
-0.001146215405135046,-1.0,-0.8397349466803116,-1.0795497598037833,-0.9353091953091647,-1.0100312468552084
-0.0011378792930977003,-1.0,-0.8347105700743264,-1.084206348610132,-0.9313612069793229,-1.005078377285274
-0.0011295431810603544,-1.0,-0.8296632941928072,-1.088825350940906,-0.9275623503948693,-1.0000095246717868
-0.0011212070690230086,-1.0,-0.8245932575016667,-1.0934018461821269,-0.9239248239536543,-0.9948790464942784
-0.0011128709569856628,-1.0,-0.8195005990912332,-1.0979308888789725,-0.9204605559330226,-0.9897426373220566
-0.001104534844948317,-1.0,-0.8143854586724346,-1.1024075118409447,-0.917181171955067,-0.9846567469374627
-0.0010961987329109711,-1.0,-0.8092479765729652,-1.1068267292720804,-0.9140979628195349,-0.9796779835008316
-0.0010878626208736253,-1.0,-0.8040882937334365,-1.11118353992414,-0.9112218527786495,-0.9748625078360557
-0.0010795265088362795,-1.0,-0.7989065517035105,-1.1154729302707047,-0.908563368327531,-0.9702654250741091
-0.0010711903967989336,-1.0,-0.7937028926380165,-1.1196898777000792,-0.9061326075831712,-0.9659401799881021
-0.0010628542847615878,-1.0,-0.7884774592930507,-1.1238293537249016,-0.9039392103240262,-0.9619379623858473
-0.001054518172724242,-1.0,-0.7832303950220607,-1.1278863272063329,-0.9019923287612288,-0.9583071288935977
-0.0010461820606868961,-1.0,-0.7779618437719128,-1.1318557675906877,-0.9003005991111975,-0.9550926473672635
-0.0010378459486495503,-1.0,-0.7726719500789417,-1.1357326481563685,-0.8988721140380617,-0.9523355700054233
-0.0010295098366122045,-1.0,-0.7673608590649871,-1.1395119492689372,-0.8977143960327663,-0.9500725410127675
-0.0010211737245748587,-1.0,-0.762028716433411,-1.1431886616421703,-0.8968343717940565,-0.9483353443749918
-0.0010128376125375128,-1.0,-0.7566756684651013,-1.1467577896029193,-0.8962383476746959,-0.947150496958809
-0.001004501500500167,-1.0,-0.7513018620144585,-1.1502143543576033,-0.8959319862542928,-0.9465388917466473
-0.0009961653884628212,-1.0,-0.7459074445053671,-1.1535533972581564,-0.8959202840979955,-0.9465154955582221
-0.0009878292764254754,-1.0,-0.7404925639271505,-1.1567699830652414,-0.8962075507580455,-0.9470891051045991
-0.0009794931643881295,-1.0,-0.7350573688305129,-1.1598592032065567,-0.8967973890727956,-0.9482621646691942
-0.0009711570523507837,-1.0,-0.7296020083234614,-1.162816179028044,-0.8976926768152685,-0.950030648119473
-0.0009628209403134379,-1.0,-0.7241266320672175,-1.1656360650358262,-0.8988955497406946,-0.9523840073284385
-0.0009544848282760938,-1.0,-0.7186313902721116,-1.1683140521266915,-0.9004073860796951,-0.9553051884322519
-0.000946148716238748,-1.0,-0.7131164336934579,-1.1708453708049604,-0.9022287925209129,-0.9587707166757483
-0.0009378126042014021,-1.0,-0.7075819136274248,-1.173225294383563,-0.904359591723896,-0.962750849907704
-0.0009294764921640563,-1.0,-0.7020279819068804,-1.1754491421671776,-0.9067988113999707,-0.9672098000892491
-0.0009211403801267105,-1.0,-0.6964547908972285,-1.17751228261528,-0.9095446749956587,-0.9721060214786097
-0.0009128042680893646,-1.0,-0.6908624934922275,-1.179410136482968,-0.9125945940099223,-0.9773925634604191
-0.0009044681560520188,-1.0,-0.6852512431097972,-1.181138179937439,-0.9159451619731899,-0.9830174853051067
-0.000896132044014673,-1.0,-0.6796211936878092,-1.18269194764801,-0.9195921501126907,-0.9889243294802497
-0.0008877959319773272,-1.0,-0.6739724996798641,-1.1840670358475902,-0.9235305047251382,-0.9950526494980615
-0.0008794598199399813,-1.0,-0.6683053160510539,-1.1852591053635204,-0.9277543462742668,-1.0013385876779757
-0.0008711237079026355,-1.0,-0.6626197982737118,-1.186263884615731,-0.932256970227133,-1.0077154976369023
-0.0008627875958652897,-1.0,-0.6569161023231451,-1.1870771725801705,-0.9370308496394429,-1.0141146057981738
-0.0008544514838279439,-1.0,-0.6511943846733583,-1.1876948417154929,-0.9420676394965072,-1.0204657057391286
-0.000846115371790598,-1.0,-0.6454548022927589,-1.1881128408510013,-0.947358182812715,-1.0266978787818148
-0.0008377792597532522,-1.0,-0.6396975126398514,-1.1883271980338836,-0.952892518488698,-1.032740233876202
-0.0008294431477159064,-1.0,-0.6339226736589189,-1.1883340233337856,-0.9586598909216172,-1.0385226595346109
-0.0008211070356785605,-1.0,-0.6281304437756879,-1.1881295116028059,-0.9646487613602738,-1.0439765803534353
-0.0008127709236412147,-1.0,-0.6223209818929845,-1.1877099451890198,-0.970846820993,-1.0490357105064994
-0.0008044348116038689,-1.0,-0.6164944473863727,-1.1870716966016637,-0.9772410057525724,-1.0536367965158129
-0.0007960986995665231,-1.0,-0.6106510000997843,-1.1862112311261523,-0.9838175128186767,-1.0577203416016734
-0.0007877625875291772,-1.0,-0.6047908003411323,-1.1851251093871247,-0.9905618187947838,-1.061231303985757
-0.0007794264754918314,-1.0,-0.5989140088779132,-1.183809989857749,-0.9974586995326571,-1.0641197616682694
-0.0007710903634544856,-1.0,-0.5930207869327977,-1.182262631313552,-1.0044922515741077,-1.0663415364226858
-0.0007627542514171397,-1.0,-0.5871112961792061,-1.1804798952290743,-1.0116459151760775,-1.0678587700477928
-0.0007544181393797939,-1.0,-0.5811856987368742,-1.178458748115688,-1.0189024988816437,-1.0686404462845727
-0.0007460820273424481,-1.0,-0.5752441571674054,-1.176196263798949,-1.0262442055961116,-1.068662852242116
-0.0007377459153051023,-1.0,-0.5692868344698108,-1.1736896256338991,-1.033652660124033,-1.067909973678805
-0.0007294098032677564,-1.0,-0.5633138940760375,-1.17093612865677,-1.0411089381197118,-1.0663738190482344
-0.0007210736912304106,-1.0,-0.5573254998464857,-1.1679331816715848,-1.0485935964005981,-1.0640546678390623
-0.0007127375791930648,-1.0,-0.5513218160655124,-1.1646783092701858,-1.0560867045698816,-1.0609612394087504
-0.000704401467155719,-1.0,-0.5453030074369252,-1.1611691537842754,-1.0635678778916333,-1.0571107792271601
-0.0006960653551183731,-1.0,-0.5392692390794638,-1.1574034771680877,-1.0710163113589801,-1.052529060200753
-0.0006877292430810273,-1.0,-0.5332206765222693,-1.1533791628103576,-1.078410814893033,-1.047250297534897
-0.0006793931310436815,-1.0,-0.5271574857003449,-1.149094217274301,-1.0857298496076837,-1.0413169764033918
-0.0006710570190063356,-1.0,-0.5210798329500015,-1.1445467719643687,-1.092951565072878,-1.034779592523183
-0.0006627209069689898,-1.0,-0.514987885004296,-1.1397350847185728,-1.1000538375065987,-1.0276963065707134
-0.000654384794931644,-1.0,-0.5088818089884568,-1.1346575413252493,-1.1070143088235889,-1.0201325142165543
-0.0006460486828942982,-1.0,-0.5027617724152985,-1.1293126569631597,-1.1138104264667414,-1.0121603343888537
-0.0006377125708569541,-1.0,-0.49662794318062825,-1.12369907756388,-1.1204194839451613,-1.0038580191958189
-0.0006293764588196082,-1.0,-0.4904804895586343,-1.117815581095485,-1.1268186620011336,-0.9953092897349232
-0.0006210403467822624,-1.0,-0.48431958019727733,-1.1116610787665946,-1.1329850703265756,-0.9866026027841245
-0.0006127042347449166,-1.0,-0.47814538411365864,-1.10523461614987,-1.1388957897481453,-0.9778303541003474
-0.0006043681227075708,-1.0,-0.4719580706893848,-1.098535374224138,-1.1445279147988352,-0.9690880247357965
-0.0005960320106702249,-1.0,-0.4657578096659205,-1.0915626703343486,-1.1498585965927683,-0.9604732774161674
-0.0005876958986328791,-1.0,-0.4595447711399326,-1.084315959068637,-1.1548650859189702,-0.9520850106001816
-0.0005793597865955333,-1.0,-0.45331912555862286,-1.0767948330518125,-1.1595247764690824,-0.9440223783510154
-0.0005710236745581874,-1.0,-0.4470810437150527,-1.0689990236546454,-1.1638152481133963,-0.9363837845917022
-0.0005626875625208416,-1.0,-0.4408306967434571,-1.0609284016183953,-1.1677143101391394,-0.9292658606836137
-0.0005543514504834958,-1.0,-0.4345682561145502,-1.0525829775940545,-1.1712000443646975,-0.9227624355554933
-0.00054601533844615,-1.0,-0.42829389363082093,-1.0439629025958634,-1.1742508480433864,-0.9169635078167421
-0.0005376792264088041,-1.0,-0.4220077814218198,-1.0350684683686866,-1.1768454764704812,-0.9119542294100061
-0.0005293431143714583,-1.0,-0.41571009193943714,-1.025900107668915,-1.178963085207508,-0.907813910392615
-0.0005210070023341125,-1.0,-0.40940099795317136,-1.016458394458602,-1.180583271838255,-0.9046150543828937
-0.0005126708902967667,-1.0,-0.40308067254539,-1.006744044012607,-1.181686117171617,-0.9024224340654597
-0.0005043347782594208,-1.0,-0.3967492891065808,-0.9967579129385723,-1.1822522258071932,-0.9012922159197728
-0.000495998666222075,-1.0,-0.39040702133059546,-0.9865009991096206,-1.1822627659805707,-0.9012711430197049
-0.0004876625541847292,-1.0,-0.3840540432098843,-0.9759744415097147,-1.1816995086063877,-0.9023957843508273
-0.00047932644214738335,-1.0,-0.37769052903072253,-0.9651795199916783,-1.180544865438622,-0.9046918586093764
-0.0004709903301100375,-1.0,-0.37131665336843017,-0.9541176549479402,-1.1787819262690653,-0.9081736398861187
-0.0004626542180726917,-1.0,-0.3649325910825814,-0.9427904068941124,-1.176394495086623,-0.9128434520040067
-0.00045431810603534586,-1.0,-0.35853851731220826,-0.9311994759655788,-1.173367125121933,-0.9186912575757484
-0.00044598199399800004,-1.0,-0.3521346074709959,-0.919346701327324,-1.1696851527037955,-0.9256943470819846
-0.0004376458819606542,-1.0,-0.34572103724247005,-0.9072340604972886,-1.165334729856083,-0.9338171324491484
-0.0004293097699233084,-1.0,-0.33929798257517757,-0.8948636685835991,-1.1603028555661008,-0.9430110487351834
-0.00042097365788596255,-1.0,-0.3328656196778594,-0.882237777436071,-1.1545774056578468,-0.9532145666187056
-0.0004126375458486167,-1.0,-0.32642412501461643,-0.8693587747124467,-1.1481471612062193,-0.9643533174407699
-0.0004043014338112709,-1.0,-0.3199736753000687,-0.8562291828598814,-1.141001835430967,-0.9763403315764527
-0.00039596532177392507,-1.0,-0.3135144474945071,-0.842851658012249,-1.1331320990120537,-0.989076389924618
-0.00038762920973657924,-1.0,-0.3070466187990389,-0.829228988803895,-1.1245296037711172,-1.0024504873072326
-0.0003792930976992334,-1.0,-0.3005703666507263,-0.8153640951005167,-1.1151870046668146,-1.0163404055734182
-0.0003709569856618876,-1.0,-0.2940858687177189,-0.8012600266479122,-1.1050979800551002,-1.0306133932170554
-0.00036262087362454176,-1.0,-0.28759330289437934,-0.7869199616393853,-1.0942572501688093,-1.045126947349114
-0.00035428476158719593,-1.0,-0.28109284729640316,-0.7723472052026529,-1.0826605937743816,-1.0597296929258697
-0.0003459486495498501,-1.0,-0.27458468025593213,-0.7575451878071563,-1.0703048629670855,-1.0742623532303885
-0.0003376125375125043,-1.0,-0.26806898031666243,-0.7425174635927244,-1.057187996069737,-1.0885588047455095
-0.00032927642547515845,-1.0,-0.2615459262289459,-0.7272677086205948,-1.043309028603603,-1.102447208750055
-0.00032094031343781436,-1.0,-0.2550156969448882,-0.7117997190478504,-1.0286681023039683,-1.1157512112237504
-0.00031260420140046853,-1.0,-0.24847847161343342,-0.6961174092263597,-1.0132664721566418,-1.1282912019673983
-0.0003042680893631227,-1.0,-0.24193442957545816,-0.6802248097274214,-0.9971065114356615,-1.1398856232397683
-0.0002959319773257769,-1.0,-0.23538375035884562,-0.6641260652932616,-0.980191714726265,-1.1503523176874142
-0.00028759586528843105,-1.0,-0.2288266136735619,-0.6478254327166765,-0.9625266989212954,-1.1595099049031972
-0.0002792597532510852,-1.0,-0.22226319940672615,-0.6313272786501121,-0.9441172021831549,-1.167179175598426
-0.0002709236412137394,-1.0,-0.21569368761767513,-0.614636077345527,-0.9249700808674703,-1.173184492115703
-0.00026258752917639357,-1.0,-0.20911825853302396,-0.5977564083264353,-0.9050933044086756,-1.1773551838477296
-0.00025425141713904774,-1.0,-0.20253709254172145,-0.5806929539935681,-0.8844959481717825,-1.1795269260635386
-0.0002459153051017019,-1.0,-0.19595037019010175,-0.5634504971656396,-0.8631881842786431,-1.1795430906789297
-0.00023757919306435608,-1.0,-0.18935827217693071,-0.5460339185567408,-0.8411812704210608,-1.1772560576426496
-0.00022924308102701026,-1.0,-0.18276097934844918,-0.528448194191936,-0.8184875366771197,-1.1725284758434131
-0.00022090696898966443,-1.0,-0.17615867269341146,-0.5106983927626652,-0.7951203703510905,-1.1652344627736633
-0.0002125708569523186,-1.0,-0.1695515333381201,-0.4927896729236073,-0.7710941988612369,-1.1552607326116944
-0.00020423474491497277,-1.0,-0.16293974254145693,-0.47472728053269303,-0.7464244707037461,-1.1425076429010885
-0.00019589863287762695,-1.0,-0.15632348168991042,-0.45651654583599166,-0.72112763452487,-1.1268901506113012
-0.00018756252084028112,-1.0,-0.14970293229259965,-0.43816288059923786,-0.6952211163371612,-1.1083386690507864
-0.0001792264088029353,-1.0,-0.14307827597629477,-0.4196717751877974,-0.6687232949194158,-1.0867998178686185
-0.00017089029676558946,-1.0,-0.1364496944804343,-0.4010487955969035,-0.6416534754435841,-1.0622370592158086
-0.00016255418472824364,-1.0,-0.12981736965213922,-0.3822995804340317,-0.6140318613754823,-1.0346312140364424
-0.0001542180726908978,-1.0,-0.1231814834412244,-0.36342983785531197,-0.5858795246996122,-1.0039808534137458
-0.00014588196065355198,-1.0,-0.11654221789520693,-0.34444534245790537,-0.5572183745217714,-0.9703025608991499
-0.00013754584861620615,-1.0,-0.10989975515431182,-0.32535193213030544,-0.5280711241064087,-0.9336310627947603
-0.00012920973657886033,-1.0,-0.10325427744647532,-0.30615550486254894,-0.49846125640884054,-0.8940192244324151
-0.0001208736245415145,-1.0,-0.09660596708234562,-0.2868620155183497,-0.46841298816547555,-0.851537911586496
-0.00011253751250416867,-1.0,-0.08995500645028141,-0.2674774725711943,-0.437951232608114,-0.8062757172633559
-0.00010420140046682284,-1.0,-0.08330157801134831,-0.24800793480646063,-0.4071015608711646,-0.7583385552180884
-9.586528842947702e-05,-1.0,-0.07664586429431319,-0.22845950799164527,-0.3758901621632653,-0.707849122649729
-8.752917639213119e-05,-1.0,-0.0699880478906368,-0.20883834151680572,-0.34434380277729587,-0.6549462356092851
-7.919306435478536e-05,-1.0,-0.06332831144946456,-0.18915062500734314,-0.312489784015114,-0.5997840417117448
-7.085695231743953e-05,-1.0,-0.05666683767261574,-0.16940258491126997,-0.28035589910555214,-0.542531115764221
-6.25208402800937e-05,-1.0,-0.050003809309571386,-0.14960048106312462,-0.24797038919624287,-0.48336944489866107
-5.418472824274788e-05,-1.0,-0.04333940915246069,-0.1297506032267088,-0.21536189850172066,-0.4224933107205546
-4.584861620540205e-05,-1.0,-0.0366738200310464,-0.10985926761884016,-0.18255942869195635,-0.36010807684668444
-3.7512504168056224e-05,-1.0,-0.030007224807708992,-0.08993281341632273,-0.14959229260701895,-0.2964288909976252
-2.9176392130710396e-05,-1.0,-0.023339806372430216,-0.06997759924835054,-0.1164900673849264,-0.23167931152741694
-2.084028009336457e-05,-1.0,-0.016671747637775583,-0.04999999967656904,-0.08328254709093508,-0.1660898689073144
-1.2504168056018741e-05,-1.0,-0.010003231533876476,-0.03000640166502708,-0.04999969493753028,-0.09989657322715889
-4.1680560186746485e-06,-1.0,-0.003334441003413021,-0.010003201042263071,-0.016671595185215608,-0.03333937923191161
4.168056018671179e-06,1.0,0.0033344410034102457,0.010003201042254745,0.01667159518520173,0.03333937923188387
1.2504168056017007e-05,1.0,0.010003231533875088,0.030006401665022924,0.04999969493752335,0.09989657322714508
2.0840280093362834e-05,1.0,0.016671747637774195,0.04999999967656487,0.08328254709092814,0.16608986890730063
2.917639213070866e-05,1.0,0.02333980637242883,0.06997759924834637,0.11649006738491949,0.23167931152740331
3.751250416805449e-05,1.0,0.030007224807707608,0.08993281341631859,0.14959229260701207,0.2964288909976119
4.5848616205400317e-05,1.0,0.03667382003104501,0.109859267618836,0.18255942869194944,0.3601080768466712
5.4184728242746144e-05,1.0,0.04333940915245931,0.12975060322670467,0.21536189850171386,0.4224933107205418
6.252084028009197e-05,1.0,0.05000380930957,0.1496004810631205,0.24797038919623612,0.4833694448986486
7.08569523174378e-05,1.0,0.056666837672614365,0.1694025849112659,0.2803558991055455,0.5425311157642089
7.919306435478363e-05,1.0,0.06332831144946317,0.18915062500733903,0.3124897840151074,0.5997840417117332
8.752917639212945e-05,1.0,0.06998804789063542,0.2088383415168016,0.34434380277728927,0.6549462356092738
9.586528842947528e-05,1.0,0.0766458642943118,0.2284595079916412,0.3758901621632588,0.7078491226497181
0.00010420140046682111,1.0,0.08330157801134692,0.2480079348064566,0.4071015608711582,0.7583385552180781
0.00011253751250416694,1.0,0.08995500645028004,0.2674774725711903,0.43795123260810764,0.8062757172633465
0.00012087362454151276,1.0,0.09660596708234422,0.28686201551834567,0.4684129881654693,0.8515379115864868
0.0001292097365788586,1.0,0.10325427744647393,0.30615550486254495,0.49846125640883426,0.8940192244324066
0.00013754584861620442,1.0,0.10989975515431041,0.3253519321303015,0.5280711241064026,0.9336310627947522
0.00014588196065355025,1.0,0.11654221789520554,0.3444453424579015,0.5572183745217654,0.9703025608991427
0.00015421807269089607,1.0,0.12318148344122302,0.363429837855308,0.5858795246996064,1.003980853413739
0.0001625541847282419,1.0,0.12981736965213783,0.38229958043402784,0.6140318613754765,1.0346312140364362
0.00017089029676558773,1.0,0.13644969448043293,0.4010487955968997,0.6416534754435784,1.062237059215803
0.00017922640880293356,1.0,0.1430782759762934,0.41967177518779364,0.6687232949194104,1.0867998178686136
0.00018756252084027938,1.0,0.1497029322925983,0.43816288059923403,0.6952211163371559,1.1083386690507822
0.0001958986328776252,1.0,0.15632348168990903,0.45651654583598783,0.7211276345248648,1.1268901506112978
0.00020423474491497104,1.0,0.16293974254145552,0.4747272805326893,0.7464244707037408,1.1425076429010856
0.00021257085695231687,1.0,0.1695515333381187,0.49278967292360365,0.7710941988612319,1.1552607326116922
0.0002209069689896627,1.0,0.17615867269341007,0.5106983927626615,0.7951203703510855,1.1652344627736613
0.00022924308102700852,1.0,0.1827609793484478,0.5284481941919323,0.8184875366771149,1.172528475843412
0.00023757919306435435,1.0,0.18935827217692933,0.5460339185567372,0.8411812704210562,1.177256057642649
0.0002459153051017002,1.0,0.19595037019010034,0.5634504971656358,0.8631881842786384,1.1795430906789295
0.000254251417139046,1.0,0.20253709254172012,0.5806929539935647,0.8844959481717781,1.179526926063539
0.00026258752917639183,1.0,0.20911825853302257,0.5977564083264318,0.9050933044086715,1.1773551838477303
0.00027092364121373766,1.0,0.21569368761767377,0.6146360773455236,0.9249700808674665,1.1731844921157042
0.0002792597532510835,1.0,0.22226319940672476,0.6313272786501086,0.9441172021831512,1.1671791755984278
0.0002875958652884293,1.0,0.22882661367356055,0.6478254327166729,0.9625266989212915,1.1595099049031987
0.00029593197732577514,1.0,0.23538375035884423,0.6641260652932582,0.9801917147262613,1.150352317687416
0.00030426808936312097,1.0,0.2419344295754568,0.6802248097274182,0.9971065114356581,1.1398856232397705
0.00031260420140046506,1.0,0.2484784716134307,0.696117409226353,1.0132664721566351,1.1282912019674034
0.0003209403134378109,1.0,0.25501569694488546,0.711799719047844,1.0286681023039619,1.1157512112237558
0.0003292764254751567,1.0,0.2615459262289445,0.7272677086205915,1.0433090286036002,1.1024472087500579
0.00033761253751250254,1.0,0.26806898031666104,0.7425174635927213,1.0571879960697341,1.0885588047455121
0.00034594864954984837,1.0,0.2745846802559308,0.7575451878071532,1.070304862967083,1.0742623532303917
0.0003542847615871942,1.0,0.28109284729640177,0.7723472052026499,1.0826605937743792,1.059729692925873
0.00036262087362454003,1.0,0.287593302894378,0.7869199616393823,1.094257250168807,1.045126947349117
0.00037095698566188585,1.0,0.2940858687177175,0.8012600266479093,1.105097980055098,1.0306133932170585
