t_s,y_1_hz,y_2_hz,t_ms_500Hz,y_500_hz
1.486,-0.9961336091431724,0.9845643345292053,2.972,-0.9961336091431724
1.488,-0.9971589002606138,0.9886517447379137,2.976,-0.9971589002606138
1.49,-0.9980267284282716,0.9921147013144779,2.98,-0.9980267284282714
1.492,-0.9987369566060175,0.9949510169813,2.984,-0.9987369566060175
1.494,-0.9992894726405892,0.9971589002606139,2.988,-0.9992894726405892
1.496,-0.9996841892832999,0.9987369566060175,2.992,-0.9996841892832999
1.498,-0.9999210442038161,0.9996841892833,2.996,-0.9999210442038161
1.5,-1.0,1.0,3.0,-1.0
1.502,-0.9999210442038161,0.9996841892833,3.004,-0.9999210442038161
1.504,-0.9996841892832999,0.9987369566060175,3.008,-0.9996841892833
1.506,-0.9992894726405893,0.997158900260614,3.012,-0.9992894726405893
1.508,-0.9987369566060175,0.9949510169813002,3.016,-0.9987369566060175
1.51,-0.9980267284282716,0.992114701314478,3.02,-0.9980267284282716
1.512,-0.9971589002606139,0.988651744737914,3.024,-0.997158900260614
1.514,-0.9961336091431725,0.9845643345292056,3.028,-0.9961336091431725
1.516,-0.9949510169813001,0.9798550523842466,3.032,-0.9949510169813003
1.518,-0.9936113105200084,0.9745268727865772,3.036,-0.9936113105200086
1.52,-0.992114701314478,0.9685831611286316,3.04,-0.9921147013144778
1.522,-0.9904614256966512,0.9620276715860859,3.044,-0.9904614256966512
1.524,-0.9886517447379142,0.9548645447466435,3.048,-0.9886517447379142
1.526,-0.986685944207868,0.9470983049947442,3.052,-0.9866859442078684
1.528,-0.9845643345292054,0.9387338576538745,3.056,-0.9845643345292054
1.53,-0.9822872507286886,0.9297764858882511,3.06,-0.9822872507286889
1.532,-0.979855052384247,0.9202318473658707,3.064,-0.979855052384247
1.534,-0.9772681235681934,0.9101059706849952,3.068,-0.9772681235681937
1.536,-0.9745268727865772,0.8994052515663712,3.072,-0.9745268727865772
1.538,-0.9716317329146742,0.8881364488135455,3.076,-0.9716317329146742
1.54,-0.9685831611286311,0.8763066800438636,3.08,-0.9685831611286315
1.542,-0.9653816388332741,0.8639234171928362,3.084,-0.9653816388332741
1.544,-0.9620276715860858,0.8509944817946916,3.088,-0.9620276715860858
1.546,-0.9585217890173761,0.8375280400421423,3.092,-0.9585217890173761
1.548,-0.9548645447466428,0.823532597628427,3.096,-0.9548645447466434
1.55,-0.9510565162951536,0.8090169943749479,3.1,-0.9510565162951536
1.552,-0.9470983049947441,0.7939903986478346,3.104,-0.9470983049947447
1.554,-0.9429905358928645,0.7784623015670237,3.108,-0.9429905358928651
1.556,-0.9387338576538744,0.7624425110114491,3.112,-0.9387338576538738
1.558,-0.934328942456612,0.7459411454241821,3.116,-0.934328942456612
1.56,-0.9297764858882517,0.7289686274214126,3.12,-0.9297764858882517
1.562,-0.9250772068344579,0.711535677209285,3.124,-0.9250772068344586
1.564,-0.9202318473658705,0.6936533058128057,3.128,-0.9202318473658705
1.566,-0.9152411726209174,0.6753328081210237,3.132,-0.9152411726209181
1.568,-0.9101059706849958,0.6565857557529569,3.136,-0.9101059706849958
1.57,-0.9048270524660192,0.6374239897486886,3.14,-0.9048270524660192
1.572,-0.8994052515663711,0.6178596130903345,3.144,-0.8994052515663711
1.574,-0.8938414241512633,0.5979049830575175,3.148,-0.8938414241512642
1.576,-0.8881364488135445,0.5775727034222674,3.152,-0.8881364488135453
1.578,-0.8822912264349536,0.5568756164881891,3.156,-0.8822912264349536
1.58,-0.8763066800438635,0.5358267949789961,3.16,-0.8763066800438635
1.582,-0.8701837546695259,0.5144395337815072,3.164,-0.8701837546695259
1.584,-0.863923417192835,0.4927273415482906,3.168,-0.8639234171928359
1.586,-0.8575266561936524,0.470703932165333,3.172,-0.8575266561936524
1.588,-0.8509944817946915,0.4483832160900309,3.176,-0.8509944817946924
1.59,-0.8443279255020151,0.4257792915650727,3.18,-0.8443279255020161
1.592,-0.8375280400421412,0.4029064357136609,3.184,-0.8375280400421412
1.594,-0.8305958991958126,0.3797790955218008,3.188,-0.8305958991958126
1.596,-0.8235325976284278,0.35641187871325186,3.192,-0.8235325976284278
1.598,-0.8163392507171837,0.3328195445229859,3.196,-0.8163392507171847
1.6,-0.8090169943749477,0.3090169943749482,3.2,-0.8090169943749477
1.602,-0.8015669848708762,0.285019262469975,3.204,-0.8015669848708773
1.604,-0.7939903986478354,0.2608415062898973,3.208,-0.7939903986478354
1.606,-0.7862884321366184,0.2364989970237231,3.212,-0.7862884321366184
1.608,-0.7784623015670235,0.21200710992205457,3.216,-0.7784623015670235
1.61,-0.7705132427757886,0.1873813145857226,3.22,-0.7705132427757897
1.612,-0.7624425110114477,0.1626371651948831,3.224,-0.7624425110114489
1.614,-0.7542513807361042,0.13779029068463913,3.228,-0.7542513807361042
1.616,-0.7459411454241818,0.11285638487348078,3.232,-0.7459411454241818
1.618,-0.7375131173581742,0.08785119655074382,3.236,-0.7375131173581742
1.62,-0.728968627421411,0.06279051952931204,3.24,-0.7289686274214123
1.622,-0.7203090248879069,0.03769018266993476,3.244,-0.7203090248879069
1.624,-0.7115356772092847,0.012566039883350845,3.248,-0.711535677209286
1.6260000000000001,-0.7026499697988491,-0.012566039883352807,3.2520000000000002,-0.7026499697988504
1.6280000000000001,-0.6936533058128042,-0.03769018266993673,3.2560000000000002,-0.6936533058128042
1.6300000000000001,-0.6845471059286884,-0.062790519529314,3.2600000000000002,-0.6845471059286884
1.6320000000000001,-0.6753328081210248,-0.08785119655074224,3.2640000000000002,-0.6753328081210248
1.6340000000000001,-0.6660118674342512,-0.11285638487348272,3.2680000000000002,-0.6660118674342526
1.6360000000000001,-0.6565857557529566,-0.13779029068463755,3.2720000000000002,-0.6565857557529566
1.6380000000000001,-0.6470559615694438,-0.16263716519488505,3.2760000000000002,-0.6470559615694451
1.6400000000000001,-0.6374239897486897,-0.18738131458572455,3.2800000000000002,-0.6374239897486897
1.6420000000000001,-0.6276913612906998,-0.21200710992205649,3.2840000000000003,-0.6276913612906998
1.6440000000000001,-0.6178596130903342,-0.236498997023725,3.2880000000000003,-0.6178596130903342
1.6460000000000001,-0.6079302976946045,-0.26084150628989916,3.2920000000000003,-0.6079302976946059
1.6480000000000001,-0.5979049830575186,-0.28501926246997683,3.2960000000000003,-0.59790498305752
1.6500000000000001,-0.5877852522924735,-0.3090169943749467,3.3000000000000003,-0.5877852522924735
1.6520000000000001,-0.5775727034222671,-0.33281954452298773,3.3040000000000003,-0.5775727034222671
1.6540000000000001,-0.5672689491267566,-0.35641187871325036,3.3080000000000003,-0.5672689491267566
1.6560000000000001,-0.5568756164881873,-0.3797790955218026,3.3120000000000003,-0.5568756164881873
1.6580000000000001,-0.546394346734269,-0.4029064357136627,3.3160000000000003,-0.546394346734269
1.6600000000000001,-0.5358267949789958,-0.4257792915650745,3.3200000000000003,-0.5358267949789972
1.6620000000000001,-0.5251746299612955,-0.4483832160900327,3.3240000000000003,-0.525174629961297
1.6640000000000001,-0.5144395337815054,-0.47070393216533474,3.3280000000000003,-0.5144395337815054
1.666,-0.503623201635762,-0.49272734154828923,3.332,-0.503623201635762
1.668,-0.49272734154829184,-0.5144395337815059,3.336,-0.4927273415482934
1.67,-0.48175367410171627,-0.5358267949789948,3.34,-0.48175367410171627
1.672,-0.4707039321653327,-0.5568756164881878,3.344,-0.47070393216533424
1.674,-0.45957986062148865,-0.5775727034222661,3.348,-0.45957986062149025
1.676,-0.4483832160900338,-0.5979049830575162,3.352,-0.4483832160900322
1.678,-0.43711576665093355,-0.6178596130903332,3.356,-0.43711576665093355
1.68,-0.425779291565074,-0.6374239897486874,3.36,-0.425779291565074
1.682,-0.4143755809932846,-0.6565857557529557,3.364,-0.4143755809932862
1.684,-0.4029064357136638,-0.6753328081210226,3.368,-0.4029064357136638
1.686,-0.39137366683720265,-0.6936533058128046,3.372,-0.3913736668372043
1.688,-0.37977909552180206,-0.7115356772092839,3.376,-0.37977909552180206
1.69,-0.36812455268467803,-0.7289686274214114,3.38,-0.36812455268467803
1.692,-0.3564118787132515,-0.745941145424181,3.384,-0.3564118787132515
1.694,-0.3446429231745169,-0.7624425110114481,3.388,-0.34464292317451856
1.696,-0.33281954452298723,-0.7784623015670227,3.392,-0.3328195445229889
1.698,-0.3209436098072108,-0.7939903986478336,3.396,-0.3209436098072108
1.7,-0.30901699437494784,-0.8090169943749469,3.4,-0.30901699437494784
1.702,-0.29704158157703603,-0.823532597628426,3.404,-0.29704158157703603
1.704,-0.28501926246997633,-0.8375280400421415,3.408,-0.28501926246997805
1.706,-0.27295193551732616,-0.8509944817946908,3.412,-0.27295193551732616
1.708,-0.26084150628989694,-0.8639234171928353,3.416,-0.26084150628989866
1.71,-0.24868988716485554,-0.8763066800438628,3.42,-0.24868988716485727
1.712,-0.23649899702372446,-0.8881364488135447,3.424,-0.23649899702372446
1.714,-0.22427076094938173,-0.8994052515663705,3.428,-0.22427076094938173
1.716,-0.21200710992205596,-0.9101059706849945,3.432,-0.21200710992205596
1.718,-0.19970998051440736,-0.92023184736587,3.436,-0.1997099805144091
1.72,-0.18738131458572574,-0.9297764858882506,3.44,-0.18738131458572574
1.722,-0.17502305897527617,-0.938733857653874,3.444,-0.17502305897527792
1.724,-0.1626371651948845,-0.9470983049947437,3.448,-0.1626371651948845
1.726,-0.15022558912075698,-0.954864544746643,3.452,-0.15022558912075698
1.728,-0.13779029068463877,-0.9620276715860855,3.456,-0.13779029068463877
1.73,-0.12533323356430395,-0.9685831611286313,3.46,-0.12533323356430573
1.732,-0.11285638487348218,-0.9745268727865769,3.464,-0.11285638487348394
1.734,-0.10036171485121616,-0.9798550523842463,3.468,-0.10036171485121616
1.736,-0.08785119655074346,-0.9845643345292053,3.472,-0.08785119655074346
1.738,-0.07532680552793379,-0.9886517447379137,3.476,-0.07532680552793379
1.74,-0.06279051952931344,-0.9921147013144778,3.48,-0.06279051952931522
1.742,-0.05024431817977041,-0.9949510169813,3.484,-0.05024431817977041
1.744,-0.037690182669934395,-0.9971589002606139,3.488,-0.03769018266993617
1.746,-0.025130095443338118,-0.9987369566060175,3.492,-0.025130095443339894
1.748,-0.012566039883352255,-0.9996841892833,3.496,-0.012566039883352255
1.75,-4.286263797015736e-16,-1.0,3.5,-4.286263797015736e-16
1.752,0.012566039883351397,-0.9996841892833,3.504,0.012566039883351397
1.754,0.02513009544333726,-0.9987369566060175,3.508,0.025130095443335488
1.756,0.03769018266993354,-0.997158900260614,3.512,0.03769018266993354
1.758,0.05024431817976955,-0.9949510169813002,3.516,0.05024431817976778
1.76,0.0627905195293126,-0.992114701314478,3.52,0.0627905195293126
1.762,0.07532680552793293,-0.988651744737914,3.524,0.07532680552793293
1.764,0.08785119655074261,-0.9845643345292056,3.528,0.08785119655074261
1.766,0.10036171485121531,-0.9798550523842467,3.532,0.10036171485121353
1.768,0.11285638487348133,-0.9745268727865773,3.536,0.11285638487347956
1.77,0.12533323356430312,-0.9685831611286317,3.54,0.12533323356430312
1.772,0.1377902906846379,-0.9620276715860859,3.544,0.1377902906846379
1.774,0.15022558912075612,-0.9548645447466435,3.548,0.15022558912075612
1.776,0.16263716519488366,-0.9470983049947442,3.552,0.16263716519488366
1.778,0.17502305897527534,-0.9387338576538746,3.556,0.17502305897527534
1.78,0.1873813145857249,-0.9297764858882512,3.56,0.18738131458572316
1.782,0.19970998051440653,-0.9202318473658707,3.564,0.19970998051440478
1.784,0.21200710992205513,-0.9101059706849953,3.568,0.21200710992205513
1.786,0.2242707609493809,-0.8994052515663713,3.572,0.2242707609493809
1.788,0.23649899702372362,-0.8881364488135455,3.576,0.23649899702372362
1.79,0.2486898871648547,-0.8763066800438637,3.58,0.248689887164853
1.792,0.2608415062898961,-0.8639234171928362,3.584,0.2608415062898961
1.794,0.2729519355173254,-0.8509944817946917,3.588,0.27295193551732366
1.796,0.2850192624699755,-0.8375280400421424,3.592,0.2850192624699755
1.798,0.29704158157703525,-0.823532597628427,3.596,0.29704158157703525
1.8,0.309016994374947,-0.8090169943749479,3.6,0.309016994374947
1.802,0.32094360980721004,-0.7939903986478346,3.604,0.3209436098072083
1.804,0.33281954452298645,-0.7784623015670237,3.608,0.33281954452298473
1.806,0.3446429231745161,-0.7624425110114492,3.612,0.3446429231745161
1.808,0.3564118787132507,-0.7459411454241822,3.616,0.3564118787132507
1.81,0.3681245526846772,-0.7289686274214127,3.62,0.3681245526846772
1.812,0.3797790955218013,-0.7115356772092851,3.624,0.3797790955218013
1.814,0.3913736668372019,-0.6936533058128058,3.628,0.3913736668372019
1.816,0.402906435713663,-0.6753328081210238,3.632,0.4029064357136614
1.818,0.4143755809932838,-0.656585755752957,3.636,0.4143755809932822
1.82,0.4257792915650732,-0.6374239897486887,3.64,0.4257792915650732
1.822,0.43711576665093277,-0.6178596130903347,3.644,0.43711576665093277
1.824,0.448383216090033,-0.5979049830575175,3.648,0.4483832160900314
1.826,0.4595798606214879,-0.5775727034222675,3.652,0.4595798606214863
1.828,0.4707039321653319,-0.5568756164881892,3.656,0.4707039321653319
1.83,0.4817536741017155,-0.5358267949789962,3.66,0.48175367410171394
1.832,0.4927273415482911,-0.5144395337815073,3.664,0.4927273415482911
1.834,0.5036232016357612,-0.49272734154829073,3.668,0.5036232016357612
1.836,0.5144395337815062,-0.4707039321653331,3.672,0.5144395337815062
1.838,0.5251746299612963,-0.448383216090031,3.676,0.5251746299612948
1.84,0.5358267949789965,-0.4257792915650728,3.68,0.535826794978995
1.842,0.5463943467342698,-0.402906435713661,3.684,0.5463943467342683
1.844,0.5568756164881881,-0.3797790955218009,3.688,0.5568756164881881
1.846,0.567268949126756,-0.356411878713252,3.692,0.567268949126756
1.848,0.5775727034222679,-0.332819544522986,3.696,0.5775727034222679
1.85,0.5877852522924728,-0.3090169943749483,3.7,0.5877852522924728
1.852,0.5979049830575193,-0.2850192624699751,3.704,0.5979049830575179
1.854,0.6079302976946052,-0.2608415062898974,3.708,0.6079302976946038
1.856,0.617859613090335,-0.2364989970237232,3.712,0.617859613090335
1.858,0.6276913612907005,-0.2120071099220547,3.716,0.6276913612907005
1.86,0.6374239897486904,-0.18738131458572274,3.72,0.6374239897486891
1.862,0.6470559615694444,-0.16263716519488325,3.724,0.6470559615694444
1.864,0.656585755752956,-0.13779029068463924,3.728,0.656585755752956
1.866,0.6660118674342519,-0.1128563848734809,3.732,0.6660118674342506
1.868,0.6753328081210241,-0.08785119655074394,3.736,0.6753328081210241
1.87,0.6845471059286891,-0.06279051952931217,3.74,0.6845471059286891
1.872,0.6936533058128048,-0.03769018266993489,3.744,0.6936533058128048
1.874,0.7026499697988497,-0.012566039883350968,3.748,0.7026499697988485
1.8760000000000001,0.7115356772092853,0.012566039883352684,3.7520000000000002,0.7115356772092841
1.8780000000000001,0.7203090248879076,0.0376901826699366,3.7560000000000002,0.7203090248879064
1.8800000000000001,0.7289686274214117,0.06279051952931387,3.7600000000000002,0.7289686274214117
1.8820000000000001,0.7375131173581736,0.08785119655074211,3.7640000000000002,0.7375131173581736
1.8840000000000001,0.7459411454241824,0.11285638487348261,3.7680000000000002,0.7459411454241824
1.8860000000000001,0.7542513807361035,0.13779029068463744,3.7720000000000002,0.7542513807361035
1.8880000000000001,0.7624425110114483,0.16263716519488494,3.7760000000000002,0.7624425110114471
1.8900000000000001,0.7705132427757891,0.1873813145857244,3.7800000000000002,0.770513242775788
1.8920000000000001,0.778462301567024,0.21200710992205637,3.7840000000000003,0.778462301567024
1.8940000000000001,0.7862884321366189,0.2364989970237249,3.7880000000000003,0.7862884321366189
1.8960000000000001,0.793990398647836,0.26084150628989905,3.7920000000000003,0.7939903986478349
1.8980000000000001,0.8015669848708767,0.2850192624699767,3.7960000000000003,0.8015669848708767
1.9000000000000001,0.8090169943749471,0.30901699437494656,3.8000000000000003,0.8090169943749471
1.9020000000000001,0.8163392507171843,0.3328195445229876,3.8040000000000003,0.8163392507171832
1.9040000000000001,0.8235325976284272,0.35641187871325025,3.8080000000000003,0.8235325976284272
1.9060000000000001,0.830595899195813,0.3797790955218025,3.8120000000000003,0.830595899195813
1.9080000000000001,0.8375280400421417,0.4029064357136626,3.8160000000000003,0.8375280400421417
1.9100000000000001,0.8443279255020156,0.4257792915650744,3.8200000000000003,0.8443279255020146
1.9120000000000001,0.850994481794692,0.44838321609003257,3.8240000000000003,0.8509944817946911
1.9140000000000001,0.8575266561936529,0.4707039321653346,3.8280000000000003,0.857526656193652
1.9160000000000001,0.8639234171928355,0.49272734154829223,3.8320000000000003,0.8639234171928355
1.9180000000000001,0.8701837546695255,0.5144395337815058,3.8360000000000003,0.8701837546695255
1.92,0.876306680043863,0.5358267949789947,3.84,0.876306680043863
1.922,0.8822912264349532,0.5568756164881877,3.844,0.8822912264349524
1.924,0.888136448813544,0.577572703422266,3.848,0.8881364488135433
1.926,0.893841424151263,0.597904983057516,3.852,0.893841424151263
1.928,0.8994052515663707,0.6178596130903331,3.856,0.8994052515663707
1.93,0.9048270524660189,0.6374239897486873,3.86,0.9048270524660189
1.932,0.9101059706849954,0.6565857557529556,3.864,0.9101059706849954
1.934,0.9152411726209171,0.6753328081210225,3.868,0.9152411726209171
1.936,0.9202318473658702,0.6936533058128045,3.872,0.9202318473658695
1.938,0.9250772068344576,0.7115356772092838,3.876,0.9250772068344569
1.94,0.9297764858882513,0.7289686274214113,3.88,0.9297764858882513
1.942,0.9343289424566117,0.7459411454241809,3.884,0.9343289424566117
1.944,0.9387338576538741,0.762442511011448,3.888,0.9387338576538735
1.946,0.9429905358928642,0.7784623015670226,3.892,0.9429905358928636
1.948,0.9470983049947438,0.7939903986478335,3.896,0.9470983049947438
1.95,0.9510565162951534,0.8090169943749469,3.9,0.9510565162951529
1.952,0.9548645447466426,0.823532597628426,3.904,0.9548645447466426
1.954,0.9585217890173758,0.8375280400421414,3.908,0.9585217890173758
1.956,0.9620276715860856,0.8509944817946907,3.912,0.9620276715860856
1.958,0.9653816388332739,0.8639234171928353,3.916,0.9653816388332734
1.96,0.968583161128631,0.8763066800438628,3.92,0.9685831611286305
1.962,0.971631732914674,0.8881364488135447,3.924,0.9716317329146735
1.964,0.974526872786577,0.8994052515663705,3.928,0.974526872786577
1.966,0.9772681235681931,0.9101059706849945,3.932,0.9772681235681931
1.968,0.9798550523842467,0.92023184736587,3.936,0.9798550523842467
1.97,0.9822872507286885,0.9297764858882506,3.94,0.9822872507286885
1.972,0.9845643345292053,0.938733857653874,3.944,0.984564334529205
1.974,0.9866859442078679,0.9470983049947437,3.948,0.9866859442078676
1.976,0.9886517447379141,0.954864544746643,3.952,0.9886517447379141
1.978,0.9904614256966511,0.9620276715860855,3.956,0.9904614256966511
1.98,0.9921147013144779,0.9685831611286312,3.96,0.9921147013144777
1.982,0.9936113105200084,0.9745268727865769,3.964,0.9936113105200082
1.984,0.9949510169813001,0.9798550523842463,3.968,0.9949510169813001
1.986,0.9961336091431724,0.9845643345292052,3.972,0.9961336091431723
1.988,0.9971589002606138,0.9886517447379136,3.976,0.9971589002606138
1.99,0.9980267284282716,0.9921147013144778,3.98,0.9980267284282716
1.992,0.9987369566060175,0.9949510169813,3.984,0.9987369566060175
1.994,0.9992894726405892,0.9971589002606139,3.988,0.9992894726405892
1.996,0.9996841892832999,0.9987369566060175,3.992,0.9996841892832999
1.998,0.9999210442038161,0.9996841892833,3.996,0.9999210442038161
2.0,1.0,1.0,4.0,1.0
