sample,p_A_mPa,p_B_mPa
2213,0.114046312876,1
2214,0.621050796893,-1
2215,-0.928716196938,1
2216,-1.17328476708,-1
2217,-0.388184103258,1
2218,0.768790905572,-1
2219,1.10043993768,1
2220,1.67637836651,-1
2221,0.0521824085337,1
2222,-0.270945576701,-1
2223,-0.433412069472,1
2224,0.902921284011,-1
2225,-0.126191563146,1
2226,-1.04033124529,-1
2227,2.27949571765,1
2228,-0.0790983331487,-1
2229,-1.32485624802,1
2230,0.117491007327,-1
2231,0.255054001931,1
2232,0.910304261234,-1
2233,0.668184467293,1
2234,0.511210394101,-1
2235,0.0476172689155,1
2236,-0.158268674891,-1
2237,1.2205152583,1
2238,0.555005940995,-1
2239,1.27782378815,1
2240,-0.992117947382,-1
2241,-0.749466799395,1
2242,-0.121448746769,-1
2243,-0.826587278058,1
2244,1.10869725764,-1
2245,-0.902847751483,1
2246,0.291442975882,-1
2247,-0.485004032316,1
2248,0.346265467199,-1
2249,-1.10442774143,1
2250,-1.65227394098,-1
2251,-1.9965107212,1
2252,-0.0723077696193,-1
2253,-0.346648718893,1
2254,0.712200836774,-1
2255,-0.283927962996,1
2256,3.32207314704,-1
2257,1.03240120511,1
2258,0.724070968492,-1
2259,1.50405838361,1
2260,0.949704964956,-1
2261,-0.163262834472,1
2262,-0.503708607431,-1
2263,0.182301632415,1
2264,1.70586052948,-1
2265,-0.488311828179,1
2266,-0.144124120717,-1
2267,-0.385985648192,1
2268,0.817308452516,-1
2269,-0.639998635502,1
2270,-0.381339121301,-1
2271,-0.0933763910302,1
2272,0.150007337982,-1
2273,-0.154956366646,1
2274,1.06910505972,-1
2275,-0.284524611811,1
2276,0.337766245837,-1
2277,-0.94932973639,1
2278,0.287514205117,-1
2279,1.17299756304,1
2280,2.08113299692,-1
2281,1.38773973572,1
2282,-0.65881017016,-1
2283,1.18459015087,1
2284,0.403171584247,-1
2285,-1.14365681277,1
2286,-0.823666831092,-1
2287,1.08274309165,1
2288,1.00048137223,-1
2289,0.356995929009,1
2290,-0.659234914236,-1
2291,-0.392239583762,1
2292,-0.975570530179,-1
2293,-0.258449794039,1
2294,-0.506314283841,-1
2295,0.484384848974,1
2296,0.414526008687,-1
2297,0.721420587221,1
2298,0.450954364915,-1
2299,-0.841044338586,1
2300,0.377909647199,-1
2301,0.566197839913,1
2302,-1.47388693189,-1
2303,-0.219419259192,1
2304,0.140061971534,-1
2305,0.70829941534,1
2306,-1.38505036425,-1
2307,0.19851860088,1
2308,0.090531672349,-1
2309,-1.00692113522,1
2310,1.20264938929,-1
2311,2.29008696906,1
2312,1.07381261597,-1
2313,-1.56675945797,1
2314,0.622055673547,-1
2315,0.157178690802,1
2316,0.400275944096,-1
2317,-1.07914932703,1
2318,0.394360147825,-1
2319,0.238524510445,1
2320,-0.745206882955,-1
2321,-0.328653136204,1
2322,-1.74223586198,-1
2323,0.874771423504,1
2324,-1.37201531477,-1
2325,1.49372181429,1
2326,1.79433200556,-1
2327,0.392389775155,1
2328,0.143368269528,-1
2329,-1.60487105537,1
2330,0.741314372517,-1
2331,-0.518421426912,1
2332,-0.653513597803,-1
2333,0.285074267708,1
2334,0.551212687505,-1
2335,0.771720198071,1
2336,-0.721244164101,-1
2337,-1.1401776595,1
2338,-0.366120159215,-1
2339,-1.23354379163,1
2340,-0.502740694306,-1
2341,-0.201566858879,1
2342,-0.374720269769,-1
2343,1.24359985489,1
2344,-1.53944292724,-1
2345,1.1940358832,1
2346,0.571109673469,-1
2347,1.49464497261,1
2348,-1.62621052437,-1
2349,0.209226718464,1
2350,0.787762270498,-1
2351,-0.383324565035,1
2352,0.705299962632,-1
2353,1.28983140646,1
2354,-0.563464945132,-1
2355,0.42112594723,1
2356,0.818569652975,-1
2357,-0.229522470735,1
2358,-0.0584725138994,-1
2359,-1.14282045361,1
2360,-0.861943098612,-1
2361,-0.0169060575488,1
2362,-0.572475400148,-1
2363,-0.662771751521,1
2364,-0.516736179978,-1
2365,1.35515893714,1
2366,0.886331588287,-1
2367,2.35345089087,1
2368,-1.08024495601,-1
2369,0.87774686752,1
2370,-0.262945326546,-1
2371,-1.34247146084,1
2372,-0.913059472859,-1
2373,-1.10627429025,1
2374,0.625672091821,-1
2375,0.554094000051,1
2376,-2.27230999714,-1
2377,0.492814956341,1
2378,-0.797754248654,-1
2379,0.759704097989,1
2380,-0.623715103473,-1
2381,1.22687202403,1
2382,0.471690771239,-1
2383,0.0345138145678,1
2384,-0.0604759984205,-1
2385,0.072745762852,1
2386,0.45875357975,-1
2387,0.751225975767,1
2388,-1.18871539704,-1
2389,-0.676336649009,1
2390,-0.500152898394,-1
2391,-0.843367763363,1
2392,0.722241471416,-1
2393,-1.31533348864,1
2394,-0.583179763146,-1
2395,-0.441789152621,1
2396,-1.55361659687,-1
2397,0.135575038656,1
2398,-1.16525875153,-1
2399,2.51168733595,1
2400,0.389217912195,-1
2401,0.334603382673,1
2402,0.790773606866,-1
2403,0.734270486625,1
2404,-1.06042320876,-1
2405,0.394653964569,1
2406,-0.612291682729,-1
2407,0.388634384991,1
2408,-1.01735550872,-1
2409,-2.6618807496,1
2410,0.149469225223,-1
2411,-1.45188291296,1
2412,0.608680613619,-1
2413,0.242195032118,1
2414,0.267854020076,-1
2415,-0.0955880830056,1
2416,-1.18421417911,-1
2417,-1.1562531152,1
2418,-0.165963392995,-1
2419,0.707625446372,1
2420,1.7573084195,-1
2421,-0.409723290742,1
2422,1.29338183094,-1
2423,-0.812355235238,1
2424,-2.31855564483,-1
2425,0.736871575528,1
2426,-0.565798242354,-1
2427,1.96758514626,1
2428,-0.0976831245951,-1
2429,1.89867536402,1
2430,-0.0319015198701,-1
2431,-0.722583515236,1
2432,-1.31984702663,-1
2433,0.949243303926,1
2434,0.883398026639,-1
2435,0.225820004951,1
2436,-0.570118545646,-1
2437,0.199410439126,1
2438,-0.274734239163,-1
2439,0.214250484172,1
2440,-1.33262056746,-1
2441,-0.622297921252,1
2442,-0.821019266449,-1
2443,0.733167246084,1
2444,-0.62696759303,-1
2445,1.29339355542,1
2446,-0.349958863592,-1
2447,0.824743629132,1
2448,0.235937514068,-1
2449,0.78233102728,1
2450,0.141594931568,-1
2451,0.361856511962,1
2452,0.593648235209,-1
2453,0.238707978627,1
2454,-0.937075101922,-1
2455,-0.642257706389,1
2456,0.394309804106,-1
2457,0.0851355276644,1
2458,1.09102097311,-1
2459,-0.319663276429,1
2460,-4.2473539123,-1
2461,0.322318574574,1
2462,-0.220710112259,-1
2463,0.855360287441,1
2464,-0.317919491964,-1
2465,-0.967914041805,1
2466,-0.0137652363744,-1
2467,-0.00218022587094,1
2468,-0.931832840967,-1
2469,-0.790598426156,1
2470,0.830601023584,-1
2471,-0.244251305915,1
2472,-1.73933565222,-1
2473,0.321470450165,1
2474,-0.846364956189,-1
2475,2.1446486445,1
2476,-0.681255171236,-1
2477,0.348689211559,1
2478,0.0955256924604,-1
2479,-1.41997373892,1
2480,-0.712229302318,-1
2481,1.08703022979,1
2482,1.13472743708,-1
2483,-0.33698149038,1
2484,-0.672229512607,-1
2485,-0.651475921619,1
2486,0.857318974492,-1
2487,-0.534785057057,1
2488,-0.677537702162,-1
2489,0.62486292321,1
2490,1.14197836552,-1
2491,0.530639344594,1
2492,-0.377550348565,-1
2493,-0.559405051937,1
2494,0.0460025751839,-1
2495,2.69864333055,1
2496,-1.46880406111,-1
2497,0.185191414093,1
2498,0.832172280674,-1
2499,0.416969336021,1
2500,-0.461232316428,-1
2501,0.397230775911,1
2502,0.0691472111341,-1
2503,1.03866823275,1
2504,-0.571094839738,-1
2505,0.513198770034,1
2506,0.762606398795,-1
2507,-1.15796442726,1
2508,-0.515112439933,-1
2509,0.0107860528915,1
2510,0.700906137677,-1
2511,-0.0547308163769,1
2512,2.92400753165,-1
2513,-0.0448351722926,1
2514,0.575088139628,-1
2515,1.23116219041,1
2516,1.66559855004,-1
2517,0.0760872472644,1
2518,-0.57516605697,-1
2519,-0.426824517414,1
2520,-1.03832678119,-1
2521,1.34475573098,1
2522,1.48386065642,-1
2523,1.45817367002,1
2524,-0.7197409171,-1
2525,0.107539189771,1
2526,0.191126579828,-1
2527,2.57146383015,1
2528,0.708161941214,-1
2529,-0.399802329396,1
2530,-0.708861946821,-1
2531,0.845629390512,1
2532,1.71495943196,-1
2533,-0.281553587635,1
2534,-1.67683649849,-1
2535,0.292421883594,1
2536,0.231962565389,-1
2537,0.242779419521,1
2538,-1.63318975507,-1
2539,-1.33929075582,1
2540,0.351001145882,-1
2541,0.740991999517,1
2542,-0.738189319701,-1
2543,-1.00390092634,1
2544,0.517312520836,-1
2545,0.739152974378,1
2546,-2.06031895188,-1
2547,-0.182971608879,1
2548,-0.783770310814,-1
2549,-0.166517333719,1
2550,-1.85862493493,-1
2551,-1.46772591619,1
2552,-1.10080211967,-1
2553,-1.09409965715,1
2554,-1.06466211318,-1
2555,-0.898492695283,1
2556,0.500965016438,-1
2557,-0.194470668936,1
2558,1.19059790049,-1
2559,0.229696865976,1
2560,-1.59350187742,-1
2561,-0.138155024551,1
2562,-1.61721065919,-1
2563,0.0426000889645,1
2564,0.22368654531,-1
2565,-1.13370965771,1
2566,0.369842185322,-1
2567,-0.883886169792,1
2568,-0.37518228617,-1
2569,-1.22322736384,1
2570,-2.54528206992,-1
2571,-0.610508898963,1
2572,-0.459676539423,-1
2573,0.735370019165,1
2574,-1.01484643576,-1
2575,-0.0364303554618,1
2576,0.123599432521,-1
2577,-1.12741273744,1
2578,0.0130452040978,-1
2579,-0.807256755463,1
2580,-1.43056337176,-1
2581,1.9042735251,1
2582,-1.50416022036,-1
2583,1.39504087026,1
2584,-0.147429474773,-1
2585,-0.948404718087,1
2586,1.28973182361,-1
2587,0.0401163016869,1
2588,0.832749988122,-1
2589,0.0635542495469,1
2590,1.78893493323,-1
2591,-1.05941190082,1
2592,1.37652534776,-1
2593,-1.11538752427,1
2594,1.25549358625,-1
2595,-0.830203191103,1
2596,-0.548814183567,-1
2597,2.13713954687,1
2598,0.89883418708,-1
2599,-0.0627601009759,1
2600,-0.340997914969,-1
2601,-1.10289512729,1
2602,0.381207105973,-1
2603,-0.70557412,1
2604,-1.3918034018,-1
2605,-0.807414893637,1
2606,1.52996289919,-1
2607,-0.623078330991,1
2608,0.655921264488,-1
2609,-1.18594344861,1
2610,-0.0103676643736,-1
2611,-1.09719798005,1
2612,0.671970866355,-1
2613,0.330522673863,1
2614,0.219305284059,-1
2615,-1.03374069887,1
2616,-1.59173494883,-1
2617,0.185863924186,1
2618,-0.44690436278,-1
2619,-0.892685101606,1
2620,0.661407670657,-1
2621,2.4158025819,1
2622,-0.139562174377,-1
2623,1.41936976549,1
2624,-0.188205172557,-1
2625,0.921585192126,1
2626,0.351351672901,-1
2627,-0.45487227859,1
2628,-0.507979434101,-1
2629,-0.88897946387,1
2630,-1.15814462803,-1
2631,1.37452497585,1
2632,0.0576834160477,-1
2633,1.91739495314,1
2634,-0.215309589189,-1
2635,-0.816639602499,1
2636,-0.311415336039,-1
2637,0.538286616213,1
2638,-1.67307943797,-1
2639,-0.0915802727665,1
2640,-0.302327319674,-1
2641,-0.300049001696,1
2642,0.578862273692,-1
2643,-0.72400832025,1
2644,-0.223232127262,-1
2645,-1.04060056621,1
2646,0.0865858962813,-1
2647,1.64179273939,1
2648,-0.826446858955,-1
2649,1.0140290966,1
2650,0.142690996529,-1
2651,-0.776332464659,1
2652,-0.559209880928,-1
2653,0.695983808006,1
2654,-0.642405622044,-1
2655,0.161948781256,1
2656,-0.0218473973063,-1
2657,-0.419457552547,1
2658,0.542328780843,-1
2659,-0.820481387399,1
2660,-0.516041064939,-1
2661,0.996537954433,1
2662,0.871135840803,-1
2663,-0.423927079791,1
2664,-0.98250634655,-1
2665,1.88217914663,1
2666,-0.800317042199,-1
2667,-0.284768661791,1
2668,0.02271272708,-1
2669,-1.49981836667,1
2670,1.72600520773,-1
2671,0.251526409927,1
2672,-0.5311479915,-1
2673,2.42641626359,1
2674,-0.982899325009,-1
2675,-0.163717908326,1
2676,-0.449865982675,-1
2677,-0.143220659506,1
2678,-0.27109548301,-1
2679,-0.714236682333,1
2680,1.8782878353,-1
2681,1.55425143685,1
2682,-0.193009724309,-1
2683,0.927156118922,1
2684,-1.79607063585,-1
2685,-1.48601322906,1
2686,0.0878700540096,-1
2687,1.00899974372,1
2688,-0.18513045198,-1
2689,-0.236646391249,1
2690,0.584001169435,-1
2691,0.614485787095,1
2692,-0.412898572474,-1
2693,-0.840438987194,1
2694,1.08724936799,-1
2695,-1.35056489067,1
2696,-0.325378973034,-1
2697,0.869189529923,1
2698,-1.67095168628,-1
2699,0.567334672122,1
2700,-0.696593526582,-1
2701,1.96005238135,1
2702,0.551653658369,-1
2703,-0.905310760411,1
2704,1.53562630554,-1
2705,-1.80682942763,1
2706,1.87425281238,-1
2707,0.010103209923,1
2708,0.887910522973,-1
2709,-0.0345784815364,1
2710,-0.433188575482,-1
2711,0.441475612378,1
2712,-0.0303365949418,-1
2713,-0.584181987919,1
2714,-0.66944893769,-1
2715,1.40618342294,1
2716,0.647641490513,-1
2717,0.342046863297,1
2718,-0.426121737445,-1
2719,-1.64531076182,1
2720,-0.00696433156122,-1
2721,0.0353673402001,1
2722,0.259806171438,-1
2723,-0.869625937976,1
2724,-0.111077776392,-1
2725,0.479747291748,1
2726,-0.11424758567,-1
2727,1.45954713715,1
2728,-1.59965694698,-1
2729,-1.94443268683,1
2730,-0.0560289662473,-1
2731,2.1980723086,1
2732,1.46027573099,-1
2733,-0.580264163786,1
2734,-0.748532901311,-1
2735,-0.682305378237,1
2736,-1.43357093979,-1
2737,-1.52888278473,1
2738,-0.421374028356,-1
2739,-1.39523435031,1
2740,0.565579833879,-1
2741,-0.260286917714,1
2742,-0.431313810354,-1
2743,-0.469749623866,1
2744,1.1720505615,-1
2745,1.19135452464,1
2746,-0.467949078863,-1
2747,0.345917990007,1
2748,-0.0587529453063,-1
2749,-2.61161216971,1
2750,0.865074295909,-1
2751,0.560733752228,1
2752,0.597357358778,-1
2753,-0.776700550267,1
2754,-1.37326086507,-1
2755,1.66968057081,1
2756,-1.01351475043,-1
2757,0.908414273961,1
2758,-0.744131804727,-1
2759,-1.28071489267,1
2760,1.19350794137,-1
2761,0.990263005743,1
2762,-0.575830082768,-1
2763,-0.72675020125,1
2764,1.13578232893,-1
2765,-0.150893962981,1
2766,1.28745595442,-1
2767,-0.158858432683,1
2768,-0.195220289441,-1
2769,0.626474101713,1
2770,0.242775976923,-1
2771,0.52399034564,1
2772,-0.295511109475,-1
2773,-0.440208230158,1
2774,-0.776715284347,-1
2775,-0.273300711759,1
2776,-0.0411618934561,-1
2777,0.92580170558,1
2778,-0.254168631237,-1
2779,2.27103169894,1
2780,1.1794150934,-1
2781,-0.816424907692,1
2782,0.238847906035,-1
2783,-0.360025612816,1
2784,0.396814383916,-1
2785,-0.579900408555,1
2786,-0.574508573252,-1
2787,-0.145087395486,1
2788,-0.726295052889,-1
2789,-0.642318550324,1
2790,0.32283457419,-1
2791,-1.02007582301,1
2792,0.202226964901,-1
2793,0.379513464961,1
2794,-0.054894377408,-1
2795,0.0602531187147,1
2796,-0.884418651826,-1
2797,-2.1124837219,1
2798,0.402129442783,-1
2799,-0.812107630528,1
2800,-0.271050456859,-1
2801,-0.514106719528,1
2802,-1.21936987263,-1
2803,0.655390470798,1
2804,-0.879797294458,-1
2805,1.7241600314,1
2806,0.645554890851,-1
2807,-1.18524724289,1
2808,-0.739083022939,-1
2809,-0.0709478263517,1
2810,0.246368056831,-1
2811,0.740661021332,1
2812,-1.7257247346,-1
2813,0.231890391989,1
2814,1.25871346746,-1
2815,1.22758953833,1
2816,0.380665710919,-1
2817,0.704910911571,1
2818,-0.902967699513,-1
2819,-1.11644883353,1
2820,0.986007458176,-1
2821,-0.171911372455,1
2822,0.340347068191,-1
2823,-1.69300321945,1
2824,0.317767216917,-1
2825,0.59709033024,1
2826,-0.528539554243,-1
2827,-0.522537707716,1
2828,0.45859140745,-1
2829,-0.641884776589,1
2830,-0.783065933804,-1
2831,-1.75143158867,1
2832,0.70844986316,-1
2833,2.59251461298,1
2834,-0.240720592075,-1
2835,1.91614925045,1
2836,-1.47595251862,-1
2837,1.28020677247,1
2838,0.00069136193504,-1
2839,-0.269929955977,1
2840,-1.03958952115,-1
2841,1.86429953043,1
2842,-0.602984001311,-1
2843,0.46692297549,1
2844,0.123213782219,-1
2845,-0.445012311576,1
2846,-1.55874585593,-1
2847,-0.0245322989434,1
2848,1.67944180621,-1
2849,0.512218654255,1
2850,0.47020822467,-1
2851,0.0611662058753,1
2852,-0.679296699109,-1
2853,0.970614979895,1
2854,0.447831108016,-1
2855,-0.410036050026,1
2856,-1.22083634817,-1
2857,-1.32408542027,1
2858,0.698312197538,-1
2859,-0.782984325398,1
2860,-0.435854924366,-1
2861,-0.396469838091,1
2862,1.24711841059,-1
2863,-0.482796522628,1
2864,1.28218827533,-1
2865,0.0788981994001,1
2866,-0.345810760719,-1
2867,-0.272578658318,1
2868,0.636249014018,-1
2869,-0.612394982162,1
2870,0.737368583608,-1
2871,0.57785468397,1
2872,0.320913916776,-1
2873,-0.0196745713164,1
2874,1.44330580428,-1
2875,-0.968502981298,1
2876,1.27564549894,-1
2877,2.00701462084,1
2878,2.15325872013,-1
2879,-0.443104877916,1
2880,-0.954437773417,-1
2881,-0.028198262033,1
2882,-0.432712475866,-1
2883,-1.55902919339,1
2884,-0.34682872387,-1
2885,-2.04406021713,1
2886,1.11196656598,-1
2887,0.272955752605,1
2888,-0.746777728906,-1
2889,-0.268027792662,1
2890,0.440860418009,-1
2891,-0.260109799472,1
2892,-0.0376834676106,-1
2893,0.0861158565772,1
2894,1.086891562,-1
2895,-0.358269719114,1
2896,1.01363382585,-1
2897,0.955429409057,1
2898,0.855144101989,-1
2899,0.354995209151,1
2900,-0.127749382779,-1
2901,-0.711912329292,1
2902,-1.95368394482,-1
2903,-2.4440900061,1
2904,-1.1253912648,-1
2905,-0.0785979053324,1
2906,-0.221171320094,-1
2907,-0.494833385585,1
2908,-2.41395201222,-1
2909,-0.778572791094,1
2910,-1.06644501676,-1
2911,1.68675174605,1
2912,-0.801901866725,-1
2913,-0.155194422826,1
2914,-0.150654135038,-1
2915,0.182923990651,1
2916,-0.0810198223595,-1
2917,-0.795340762767,1
2918,-0.462627751714,-1
2919,-0.476865046241,1
2920,-0.567151587337,-1
2921,-0.504304387453,1
2922,0.808986589486,-1
2923,2.44828850213,1
2924,0.219730755531,-1
2925,0.265430410293,1
2926,-0.616363657212,-1
2927,0.227475918816,1
2928,0.372417711426,-1
2929,0.85977202667,1
2930,-0.459624271833,-1
2931,0.952060078263,1
2932,-0.541441321008,-1
2933,0.202593042763,1
2934,-0.112287616033,-1
2935,-0.0317380339147,1
2936,0.423493331475,-1
2937,-1.15665607572,1
2938,-1.28974041465,-1
2939,0.586451522832,1
2940,1.14979549174,-1
2941,0.946944073079,1
2942,0.655135324383,-1
2943,0.632967867921,1
2944,-0.793263376201,-1
2945,-2.16426421441,1
2946,-0.561508431624,-1
2947,1.53695421274,1
2948,0.39453215748,-1
2949,0.989960054774,1
2950,1.41865193421,-1
2951,0.67221130064,1
2952,0.278662872659,-1
2953,-0.933222275036,1
2954,0.146339153611,-1
2955,-1.92105698534,1
2956,0.766946067973,-1
2957,-0.0440070020667,1
2958,-0.396547454195,-1
2959,-0.265157980664,1
2960,-0.644331569698,-1
2961,-1.42510605774,1
2962,-2.69539313511,-1
2963,-0.456444684486,1
2964,0.572024234503,-1
2965,-0.397682595773,1
2966,-0.436320895075,-1
2967,0.761536478764,1
2968,-0.704715631937,-1
2969,-0.960800781754,1
2970,1.54346878519,-1
2971,-1.11226497535,1
2972,0.916188402117,-1
2973,-0.312219053351,1
2974,0.948299813903,-1
2975,0.154024526889,1
2976,-0.568752229147,-1
2977,-1.45767058647,1
2978,-0.149943249488,-1
2979,-0.462713357439,1
2980,-0.128405095595,-1
2981,0.54840773003,1
2982,1.76156544403,-1
2983,-0.898726167934,1
2984,1.14741791385,-1
2985,0.105546905561,1
2986,-0.785660884948,-1
2987,2.01146691595,1
2988,-1.19058170362,-1
2989,1.21693074971,1
2990,-0.876125195377,-1
2991,-0.481798509227,1
2992,-0.0571078804635,-1
2993,-1.61595590172,1
2994,-1.26367454029,-1
2995,-1.86851420049,1
2996,-0.629447336247,-1
2997,1.02467275597,1
2998,0.0379496864786,-1
2999,-0.464819213255,1
3000,-0.507911743095,-1
3001,0.691205850886,1
3002,0.70716886405,-1
3003,0.686921978801,1
3004,1.11876133739,-1
3005,0.19130000865,1
3006,-0.392763841619,-1
3007,0.505047922827,1
3008,-0.0937584605075,-1
3009,1.10819342394,1
3010,0.0344089402098,-1
3011,0.104822102119,1
3012,-1.06651635101,-1
3013,-2.40798358955,1
3014,-1.31587392674,-1
3015,0.553682552441,1
3016,1.29028539208,-1
3017,1.15749379871,1
3018,-0.322690925442,-1
3019,0.608151589914,1
3020,0.490157131002,-1
3021,-0.757408925659,1
3022,0.849700443921,-1
3023,1.84512509378,1
3024,-1.63364760439,-1
3025,-1.27151884523,1
3026,-0.256329141685,-1
3027,-1.56955678694,1
3028,-1.29740717805,-1
3029,0.616804823854,1
3030,0.486386414165,-1
3031,0.408364819324,1
3032,0.826802653211,-1
3033,1.96452882555,1
3034,0.294988321007,-1
3035,-0.982647105576,1
3036,-0.189298557046,-1
3037,-0.919760263711,1
3038,-1.16294457237,-1
3039,1.11248977755,1
3040,0.730207728523,-1
3041,0.283573181429,1
3042,-0.637300837769,-1
3043,-0.805431238626,1
3044,-0.697078035283,-1
3045,0.0102815304206,1
3046,-0.0274075125192,-1
3047,-0.348288235307,1
3048,-2.18814846378,-1
3049,-0.835386818049,1
3050,-1.08324260894,-1
3051,1.68639812345,1
3052,-0.355444227966,-1
3053,-0.547619090971,1
3054,-0.894913138856,-1
3055,0.499774072796,1
3056,-0.232701653616,-1
3057,-0.654373288208,1
3058,0.868324433843,-1
3059,0.495640169429,1
3060,0.500331056122,-1
3061,1.03564563601,1
3062,-0.573346686282,-1
3063,-0.121863731784,1
3064,-1.40602972463,-1
3065,2.68168750054,1
3066,-1.45461073849,-1
3067,-0.639793602907,1
3068,-0.834470694069,-1
3069,0.337471367529,1
3070,2.00061469,-1
3071,0.184473048514,1
3072,0.39644390913,-1
3073,-0.0284861091544,1
3074,-0.369160179493,-1
3075,0.689619670817,1
3076,0.442153795198,-1
3077,2.58972836864,1
3078,0.59887309545,-1
3079,-0.0724929840177,1
3080,0.408265836356,-1
3081,1.44478727982,1
3082,0.746073231645,-1
3083,0.672952246703,1
3084,0.521304708047,-1
3085,1.7687934475,1
3086,-0.791538145882,-1
3087,-0.790773028644,1
3088,-1.17119666117,-1
3089,-0.811866784085,1
3090,0.233968438819,-1
3091,0.182330583823,1
3092,-0.674944334963,-1
3093,-0.337010790886,1
3094,-0.119827795668,-1
3095,-0.0817854108578,1
3096,1.50283103999,-1
3097,-0.409194276619,1
3098,2.42797036423,-1
3099,-0.535652962432,1
3100,-0.315944323402,-1
3101,-0.884563113498,1
3102,-0.944019681895,-1
3103,0.324809708662,1
3104,-0.942690778306,-1
3105,-0.142358292468,1
3106,0.47197181624,-1
3107,-0.248338220983,1
3108,-0.359151468806,-1
3109,-1.27927798645,1
3110,-1.09536655551,-1
3111,-1.6351372467,1
3112,1.72753315453,-1
3113,0.490911853696,1
3114,-1.29937507991,-1
3115,-0.713736900678,1
3116,-1.3268197966,-1
3117,-1.70413250062,1
3118,1.69231424121,-1
3119,-1.65915822059,1
3120,0.846105947958,-1
3121,-1.53816352926,1
3122,-0.63015165057,-1
3123,0.722263731882,1
3124,-0.430368218731,-1
3125,0.406503152036,1
3126,1.21508003708,-1
3127,-0.822257284045,1
3128,0.32169208153,-1
3129,-1.09580093761,1
3130,0.210298824863,-1
3131,-1.06943320435,1
3132,-0.606855511318,-1
3133,-1.29133477236,1
3134,0.759263431717,-1
3135,0.829816445194,1
3136,0.0284587945789,-1
3137,-1.55664542855,1
3138,-0.815331743214,-1
3139,1.10836794473,1
3140,-0.509841350589,-1
3141,-0.25385094118,1
3142,0.867345797085,-1
3143,0.805144140159,1
3144,2.76203421432,-1
3145,-0.401706452,1
3146,0.0781140415928,-1
3147,0.488712539969,1
3148,1.64249708829,-1
3149,0.992785206424,1
3150,-0.472916940242,-1
3151,1.56547136341,1
3152,-0.273719031013,-1
3153,-0.175374864535,1
3154,-1.66024841336,-1
3155,-0.433973288694,1
3156,0.0328435582403,-1
3157,-0.000440870126663,1
3158,-0.463426622426,-1
3159,-1.6110630372,1
3160,-1.36518557644,-1
3161,-0.625421697946,1
3162,-0.0916015629463,-1
3163,0.644474132731,1
3164,-0.0439494076342,-1
3165,0.406399930004,1
3166,0.879313519407,-1
3167,-1.99001635376,1
3168,-0.233778686361,-1
3169,-0.1730456268,1
3170,-1.11314619672,-1
3171,-0.447246057244,1
3172,-1.17533966149,-1
3173,0.0788703358918,1
3174,-0.165315853284,-1
3175,-0.958641375647,1
3176,-0.506206970806,-1
3177,-1.35932527897,1
3178,0.930581245084,-1
3179,1.73784909556,1
3180,1.33264042679,-1
3181,-0.669625933901,1
3182,1.45970208985,-1
3183,0.648814858228,1
3184,0.671339916742,-1
3185,1.51782908155,1
3186,-0.134370614992,-1
3187,0.213959202583,1
3188,0.206290038429,-1
3189,0.295931792296,1
3190,0.159652845472,-1
3191,-0.721111492355,1
3192,1.6583063801,-1
3193,-0.725401042797,1
3194,0.246454422052,-1
3195,1.67248416765,1
3196,-0.511070254935,-1
3197,0.605081008648,1
3198,-1.63668663673,-1
3199,-0.00766316911299,1
3200,1.18097120047,-1
3201,-1.44986274309,1
3202,-0.679060522648,-1
3203,-0.433927736793,1
3204,0.350124745944,-1
3205,0.297717122019,1
3206,-1.65933911102,-1
3207,-0.426015931981,1
3208,0.535192685045,-1
3209,-0.0849423524394,1
3210,0.123546922691,-1
3211,0.952570211131,1
3212,-0.000403560176036,-1
3213,0.641678456379,1
3214,2.34510826682,-1
3215,1.20130818057,1
3216,-1.00284612902,-1
3217,0.63851694326,1
3218,0.529696764712,-1
3219,1.32672922237,1
3220,-1.08530612118,-1
3221,-0.73922423576,1
3222,0.478867744628,-1
3223,-0.358175807289,1
3224,-1.38356393577,-1
3225,-1.15888125181,1
3226,-0.633351529833,-1
3227,-0.357070416872,1
3228,-0.142512817471,-1
3229,-0.499905429161,1
3230,0.240854038399,-1
3231,-0.192047034849,1
3232,2.0729506156,-1
3233,0.251067884307,1
3234,0.728408959058,-1
3235,-0.660806352037,1
3236,-0.472541673139,-1
3237,0.155727805012,1
3238,0.91682201707,-1
3239,0.999650713372,1
3240,3.03268563454,-1
3241,0.538856523203,1
3242,-0.524587575709,-1
3243,1.41470817632,1
3244,-0.747598131826,-1
3245,1.17153305921,1
3246,0.654872307682,-1
3247,-0.286115800165,1
3248,-0.159716489417,-1
3249,-0.267692259629,1
3250,-0.368624063926,-1
3251,-2.43743674491,1
3252,-0.29668031688,-1
3253,0.0263035803211,1
3254,-0.152955088658,-1
3255,-0.494353727689,1
3256,-0.844861357873,-1
3257,-1.99512816052,1
3258,-0.277175735464,-1
3259,-0.932413007745,1
3260,1.26233160198,-1
3261,-0.0709881331677,1
3262,1.11353098009,-1
3263,0.834795725525,1
3264,-0.0403818201624,-1
3265,0.390492863296,1
3266,0.141064482164,-1
3267,0.874596339453,1
3268,0.703788606173,-1
3269,0.533738420912,1
3270,-0.145428599327,-1
3271,-1.19984292013,1
3272,0.27053639798,-1
3273,1.75659712081,1
3274,1.10329174248,-1
3275,-1.20496633528,1
3276,0.113074601114,-1
3277,0.35254671196,1
3278,0.432297171063,-1
3279,-2.35237738176,1
